CHARGE_TYPE_ID,CREATE_OPER_ID,CREATE_OPER_TIME,CURRENCY,EFFECTIVEMODE,EFFECTIVE_DATE,EXPIRY_DATE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,RANK_FLAG,RANK_ID,RATE_TYPE,STATUS,TAXEXEMPT4PAYEE,TAX_CODE_DESCRIPTION,TAX_CODE_ID,TAX_CODE_NAME,TAX_MODE,TAX_RATE,TAX_RATE_MODE,TAX_RATE_RULE_MODE,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                <endrec>
"2001533","203000000000015423","2018-02-08 13:12:41.583000","TZS","1","2018-02-08 13:13:09.438000","2018-02-08 13:36:39.022000","203000000000015423","2018-02-08 13:36:39.023000","","0","61006","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1200","1","S","937461527"<endrec>
"2001533","203000000000015423","2018-02-08 13:32:42.263000","TZS","1","2018-02-08 13:36:39.022000","2018-02-09 09:35:18.887000","203000000000015423","2018-02-09 09:35:18.889000","","1","61008","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1200","1","S","937461529"<endrec>
"2001533","203000000000015423","2018-02-09 09:33:49.215000","TZS","1","2018-02-09 09:35:18.887000","2018-06-06 11:36:41.622000","203000000000016349","2018-06-06 11:36:41.639000","","1","62002","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1200","1","S","937462319"<endrec>
"2002244","203000000000014912","2018-02-09 11:40:55.744000","TZS","1","2018-02-09 11:41:32.352000","2018-06-28 08:30:49.274000","203000000000014911","2018-06-28 08:30:49.276000","","2","62008","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","","1","S","937462325"<endrec>
"2002223","203000000000014912","2018-02-13 06:21:42.208000","TZS","1","2018-02-13 06:22:27.591000","2018-06-28 11:42:54.702000","203000000000014911","2018-06-28 11:42:54.703000","","0","62016","0","50","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","2.00","1","S","937462365"<endrec>
"2001540","203000000000014912","2018-02-13 08:04:48.104000","TZS","1","2018-02-13 08:05:20.269000","2018-02-13 08:44:06.507000","203000000000014912","2018-02-13 08:44:06.509000","","2","62019","0","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","10","1","S","937462374"<endrec>
"2001540","203000000000014912","2018-02-13 08:43:28.914000","TZS","1","2018-02-13 08:44:06.507000","2018-02-13 11:23:52.306000","203000000000014912","2018-02-13 11:23:52.307000","","0","0","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","200","1","S","937462376"<endrec>
"2001540","203000000000014912","2018-02-13 11:23:14.314000","TZS","1","2018-02-13 11:23:52.306000","2018-02-13 13:20:50.041000","203000000000014912","2018-02-13 13:20:50.043000","","2","62022","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","200","1","S","937462388"<endrec>
"2002324","203000000000014912","2018-02-13 12:17:51.068000","TZS","1","2018-02-13 12:18:21.203000","2099-12-31 23:59:59.000000","203000000000014912","2018-02-13 12:18:21.204000","","2","62024","0","30","0","","20542","Tax on Charge Fixed Decrease","2","","1","S","937462393"<endrec>
"2001538","203000000000014912","2018-02-13 12:53:37.514000","TZS","1","2018-02-13 12:54:12.028000","2018-02-13 15:38:27.071000","203000000000014912","2018-02-13 15:38:27.072000","","0","0","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","15.00","1","S","937462395"<endrec>
"2001540","203000000000014912","2018-02-13 13:20:17.886000","TZS","1","2018-02-13 13:20:50.041000","2018-02-14 05:20:37.779000","203000000000014912","2018-02-14 05:20:37.781000","","1","62028","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","200","1","S","937462398"<endrec>
"2001538","203000000000014912","2018-02-13 15:37:50.212000","TZS","1","2018-02-13 15:38:27.071000","2018-03-13 10:27:15.772000","203000000000016349","2018-03-13 10:27:15.773000","","1","62032","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","15.00","1","S","937462400"<endrec>
"2001540","203000000000014912","2018-02-14 05:19:24.086000","TZS","1","2018-02-14 05:20:37.779000","2018-05-10 12:40:34.131000","203000000000016349","2018-05-10 12:40:34.135000","","2","62034","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","200","1","S","937462402"<endrec>
"2001542","203000000000014912","2018-02-14 06:03:04.786000","TZS","1","2018-02-14 06:03:42.443000","2018-02-14 06:50:01.012000","203000000000014912","2018-02-14 06:50:01.022000","","2","62035","0","50","0","tax on charge tier increase percent","20082","tax on charge tier increase percent","1","","1","S","937462404"<endrec>
"2001542","203000000000014912","2018-02-14 06:49:27.138000","TZS","1","2018-02-14 06:50:01.012000","2018-03-13 10:48:46.186000","203000000000016349","2018-03-13 10:48:46.187000","","2","62036","0","50","0","tax on charge tier increase percent","20082","tax on charge tier increase percent","1","","1","S","937462410"<endrec>
"2001652","203000000000016349","2018-03-12 12:48:06.313000","TZS","1","2018-03-12 12:48:41.698000","2018-06-29 12:10:55.211000","203000000000026611","2018-06-29 12:10:55.212000","","1","63003","1","50","0","tax on charge increase","20221","Tax on Charge Increase","1","50","1","S","937468592"<endrec>
"2001538","203000000000016349","2018-03-13 10:26:41.196000","TZS","1","2018-03-13 10:27:15.772000","2018-06-29 12:32:34.749000","203000000000026611","2018-06-29 12:32:34.750000","","1","63005","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","15.00","1","S","937468648"<endrec>
"2001542","203000000000016349","2018-03-13 10:47:44.979000","TZS","1","2018-03-13 10:48:46.186000","2018-03-13 11:29:01.541000","203000000000016349","2018-03-13 11:29:01.543000","","1","63007","0","50","0","tax on charge tier increase percent","20082","tax on charge tier increase percent","1","","1","S","937468656"<endrec>
"2001544","203000000000016349","2018-03-13 11:24:49.904000","TZS","1","2018-03-13 11:24:49.900000","2099-12-31 23:59:59.000000","203000000000016349","2018-03-13 11:24:49.904000","","1","63008","0","10","0","tax on charge tier increase mix","20083","tax on charge tier increase mix","1","","1","S","937468667"<endrec>
"2001542","203000000000016349","2018-03-13 11:28:31.119000","TZS","1","2018-03-13 11:29:01.541000","2018-05-14 11:37:34.291000","203000000000010806","2018-05-14 11:37:34.293000","","1","63009","0","50","0","tax on charge tier increase percent","20082","tax on charge tier increase percent","1","","1","S","937468668"<endrec>
"2001540","203000000000016349","2018-05-10 12:25:45.886000","TZS","1","2018-05-10 12:40:34.131000","2018-07-02 13:06:07.274000","203000000000016350","2018-07-02 13:06:07.275000","","0","0","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","500","1","S","937487627"<endrec>
"2002353","203000000000034103","2018-05-11 09:44:12.785000","TZS","1","2018-05-11 09:48:22.880000","2018-05-11 09:49:55.215000","203000000000034103","2018-05-11 09:49:55.216000","","2","65006","0","50","0","tax on charge percent increase percent test","20552","tax on charge percent increase percent test","1","","1","S","937488593"<endrec>
"2002353","203000000000034103","2018-05-11 09:49:08.362000","TZS","1","2018-05-11 09:49:55.215000","2018-05-11 09:55:46.636000","203000000000034103","2018-05-11 09:55:46.639000","","2","65007","0","50","0","tax on charge percent increase percent test","20552","tax on charge percent increase percent test","1","","1","S","937488594"<endrec>
"2002353","203000000000034103","2018-05-11 09:54:42.197000","TZS","1","2018-05-11 09:55:46.636000","2018-05-15 11:46:45.593000","203000000000034103","2018-05-15 11:46:45.597000","","1","65009","0","50","0","tax on charge percent increase percent test","20552","tax on charge percent increase percent test","1","","1","S","937488596"<endrec>
"2002355","203000000000015719","2018-05-11 11:37:38.890000","TZS","1","2018-05-11 11:42:10.138000","2099-12-31 23:59:59.000000","203000000000015719","2018-05-11 11:42:10.140000","","0","0","1","30","0","","20553","TaxCodeIncreaseTire446","1","1200","1","S","937488607"<endrec>
"2001987","203000000000019116","2018-05-14 07:14:46.394000","TZS","1","2018-05-14 07:17:16.923000","2018-06-12 08:32:43.599000","203000000000019602","2018-06-12 08:32:43.602000","","0","66003","0","50","0","","20376","AUTON067","1","20.00","1","S","937489592"<endrec>
"2001542","203000000000010806","2018-05-14 11:36:57.646000","TZS","1","2018-05-14 11:37:34.291000","2099-12-31 23:59:59.000000","203000000000010806","2018-05-14 11:37:34.298000","","1","66004","0","30","0","tax on charge tier increase percent","20082","tax on charge tier increase percent","1","","1","S","937489608"<endrec>
"2002353","203000000000034103","2018-05-15 11:44:22.261000","TZS","1","2018-05-15 11:46:45.593000","2099-12-31 23:59:59.000000","203000000000034103","2018-05-15 11:46:45.632000","","2","67003","0","30","0","tax on charge percent increase percent test","20552","tax on charge percent increase percent test","1","","1","S","937490627"<endrec>
"2001815","203000000000033702","2018-05-17 12:17:17.100000","TZS","1","2018-05-17 12:20:54.982000","2099-12-31 23:59:59.000000","203000000000033702","2018-05-17 12:20:54.985000","","2","68002","0","30","0","","20562","TaxCodeIncreaseTire765","1","","1","S","937492645"<endrec>
"2001533","203000000000016349","2018-06-06 10:53:58.947000","TZS","1","2018-06-06 11:36:41.622000","2018-06-29 13:06:02.770000","203000000000014909","2018-06-29 13:06:02.771000","","0","0","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","500","1","S","937501726"<endrec>
"2002434","203000000000015719","2018-06-07 14:05:46.074000","TZS","1","2018-06-07 14:05:45.980000","2099-12-31 23:59:59.000000","203000000000015719","2018-06-07 14:05:46.074000","","0","","0","10","0","","20572","AUTON712","2","5.00","1","S","937507731"<endrec>
"2001987","203000000000019602","2018-06-12 08:31:10.781000","TZS","1","2018-06-12 08:32:43.599000","2018-06-13 12:57:56.882000","203000000000019602","2018-06-13 12:57:56.885000","","0","72002","0","50","0","","20376","AUTON067","1","20.00","1","S","937509741"<endrec>
"2002444","203000000000019602","2018-06-12 14:12:42.933000","TZS","1","2018-06-12 14:14:29.515000","2099-12-31 23:59:59.000000","203000000000019602","2018-06-12 14:14:29.518000","","0","0","0","30","0","","20582","AUTON827","2","5.00","1","S","937509772"<endrec>
"2001987","203000000000019602","2018-06-13 12:56:16.649000","TZS","1","2018-06-13 12:57:56.882000","2018-06-14 13:45:50.204000","203000000000019602","2018-06-14 13:45:50.209000","","0","72003","0","50","0","","20376","AUTON067","1","20.00","1","S","937509801"<endrec>
"2001987","203000000000019602","2018-06-14 13:44:05.389000","TZS","1","2018-06-14 13:45:50.204000","2018-06-15 12:32:22.487000","203000000000019602","2018-06-15 12:32:22.489000","","0","72005","0","50","0","","20376","AUTON067","1","20.00","1","S","937509875"<endrec>
"2002448","203000000000019602","2018-06-14 13:57:44.481000","TZS","1","2018-06-14 13:59:23.613000","2099-12-31 23:59:59.000000","203000000000019602","2018-06-14 13:59:23.618000","","0","0","0","30","0","","20583","AUTON446","2","5.00","1","S","937509877"<endrec>
"2001987","203000000000019602","2018-06-15 12:30:56.602000","TZS","1","2018-06-15 12:32:22.487000","2099-12-31 23:59:59.000000","203000000000019602","2018-06-15 12:32:22.497000","","0","72006","0","30","0","","20376","AUTON067","1","20.00","1","S","937509924"<endrec>
"2001987","203000000000019602","2018-06-19 05:45:04.740000","TZS","1","2018-06-19 05:45:04.736000","2099-12-31 23:59:59.000000","203000000000019602","2018-06-19 05:45:04.740000","","0","72011","0","10","0","","20376","AUTON067","1","20.00","1","S","937510005"<endrec>
"2002243","203000000000014911","2018-06-28 07:57:19.534000","TZS","1","2018-06-28 07:58:29.432000","2018-06-29 16:41:48.701000","203000000000014909","2018-06-29 16:41:48.702000","","0","73002","1","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","800","1","S","937512736"<endrec>
"2002244","203000000000014911","2018-06-28 08:30:19.111000","TZS","1","2018-06-28 08:30:49.274000","2018-06-29 07:56:50.952000","203000000000016349","2018-06-29 07:56:50.960000","","2","73003","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","","1","S","937512742"<endrec>
"2002455","203000000000015719","2018-06-28 11:30:28.466000","TZS","1","2018-06-28 11:34:14.914000","2099-12-31 23:59:59.000000","203000000000015719","2018-06-28 11:34:14.917000","","0","0","0","30","0","","20592","AUTON8994","1","5.00","1","S","937512773"<endrec>
"2002223","203000000000014911","2018-06-28 11:42:17.822000","TZS","1","2018-06-28 11:42:54.702000","2018-06-28 13:25:43.347000","203000000000014911","2018-06-28 13:25:43.350000","","0","73005","0","50","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","10.00","1","S","937512777"<endrec>
"2002457","203000000000015719","2018-06-28 11:56:15.971000","TZS","1","2018-06-28 12:04:03.607000","2099-12-31 23:59:59.000000","203000000000015719","2018-06-28 12:04:03.613000","","0","0","0","30","0","","20593","AUTON4383","2","5.00","1","S","937512780"<endrec>
"2002458","203000000000015719","2018-06-28 12:26:36.880000","TZS","1","2018-06-28 12:34:43.136000","2099-12-31 23:59:59.000000","203000000000015719","2018-06-28 12:34:43.139000","","0","0","1","30","0","","20594","TaxCodeIncreaseTire818","1","1200","1","S","937512785"<endrec>
"2002223","203000000000014911","2018-06-28 13:23:48.105000","TZS","1","2018-06-28 13:25:43.347000","2018-06-28 13:30:20.113000","203000000000014911","2018-06-28 13:30:20.114000","","0","73008","1","50","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","1000","1","S","937512791"<endrec>
"2002223","203000000000014911","2018-06-28 13:29:32.625000","TZS","1","2018-06-28 13:30:20.113000","2018-06-28 13:42:54.637000","203000000000014911","2018-06-28 13:42:54.640000","","0","73010","0","50","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","5.00","1","S","937512792"<endrec>
"2002223","203000000000014911","2018-06-28 13:42:08.200000","TZS","1","2018-06-28 13:42:54.637000","2018-06-28 13:59:00.475000","203000000000014911","2018-06-28 13:59:00.480000","","0","73011","0","50","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","100.00","1","S","937512793"<endrec>
"2002223","203000000000014911","2018-06-28 13:58:34.485000","TZS","1","2018-06-28 13:59:00.475000","2018-06-29 14:47:11.724000","203000000000026611","2018-06-29 14:47:11.725000","","0","73012","0","50","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","10.00","1","S","937512798"<endrec>
"2002244","203000000000016349","2018-06-29 07:56:04.480000","TZS","1","2018-06-29 07:56:50.952000","2018-06-29 08:14:31.015000","203000000000016349","2018-06-29 08:14:31.018000","","2","73015","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","","1","S","937512846"<endrec>
"2002244","203000000000016349","2018-06-29 08:13:53.374000","TZS","1","2018-06-29 08:14:31.015000","2018-06-29 08:34:52.631000","203000000000026611","2018-06-29 08:34:52.633000","","0","0","1","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","500","1","S","937512850"<endrec>
"2002244","203000000000026611","2018-06-29 08:32:13.561000","TZS","1","2018-06-29 08:34:52.631000","2018-06-29 08:44:14.598000","203000000000026611","2018-06-29 08:44:14.599000","","2","73019","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","5.00","1","S","937512852"<endrec>
"2002244","203000000000026611","2018-06-29 08:44:03.183000","TZS","1","2018-06-29 08:44:14.598000","2018-06-29 08:51:16.873000","203000000000016349","2018-06-29 08:51:16.874000","","2","73020","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","5.00","1","S","937512855"<endrec>
"2002244","203000000000016349","2018-06-29 08:50:57.902000","TZS","1","2018-06-29 08:51:16.873000","2018-06-29 16:10:49.653000","203000000000014909","2018-06-29 16:10:49.654000","","1","73022","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","5.00","1","S","937512857"<endrec>
"2002233","203000000000026611","2018-06-29 09:37:31.910000","TZS","1","2018-06-29 09:37:42.006000","2018-06-29 11:57:02.457000","203000000000014909","2018-06-29 11:57:02.458000","","1","73026","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937512864"<endrec>
"2002233","203000000000014909","2018-06-29 11:56:32.253000","TZS","1","2018-06-29 11:57:02.457000","2018-06-29 13:01:04.338000","203000000000026611","2018-06-29 13:01:04.339000","","1","73033","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937512892"<endrec>
"2001652","203000000000026611","2018-06-29 12:10:43.838000","TZS","1","2018-06-29 12:10:55.211000","2099-12-31 23:59:59.000000","203000000000026611","2018-06-29 12:10:55.223000","","0","0","0","30","0","tax on charge increase","20221","Tax on Charge Increase","1","10.00","1","S","937512895"<endrec>
"2001538","203000000000026611","2018-06-29 12:31:58.520000","TZS","1","2018-06-29 12:32:34.749000","2018-07-02 09:45:08.670000","203000000000016350","2018-07-02 09:45:08.671000","","0","0","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","10.00","1","S","937512898"<endrec>
"2002233","203000000000026611","2018-06-29 12:59:27.919000","TZS","1","2018-06-29 13:01:04.338000","2018-06-29 13:25:27.167000","203000000000026611","2018-06-29 13:25:27.169000","","1","73038","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937512902"<endrec>
"2001533","203000000000014909","2018-06-29 13:05:53.279000","TZS","1","2018-06-29 13:06:02.770000","2018-07-02 08:32:38.305000","203000000000016350","2018-07-02 08:32:38.307000","","0","73039","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","9900","1","S","937512904"<endrec>
"2002233","203000000000026611","2018-06-29 13:25:03.010000","TZS","1","2018-06-29 13:25:27.167000","2018-06-29 13:33:44.014000","203000000000026611","2018-06-29 13:33:44.015000","","1","73040","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937512906"<endrec>
"2002233","203000000000026611","2018-06-29 13:33:32.605000","TZS","1","2018-06-29 13:33:44.014000","2018-06-29 13:52:49.193000","203000000000026611","2018-06-29 13:52:49.194000","","1","73041","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937512907"<endrec>
"2002233","203000000000026611","2018-06-29 13:52:25.535000","TZS","1","2018-06-29 13:52:49.193000","2018-08-21 14:46:35.607000","203000000000014912","2018-08-21 14:46:35.608000","","1","73042","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937512915"<endrec>
"2001536","203000000000014909","2018-06-29 14:05:12.734000","TZS","1","2018-06-29 14:05:44.242000","2018-11-21 07:10:11.163000","203000000000014912","2018-11-21 07:10:11.164000","","0","0","0","50","0","tax on principle tier increase percent","20075","tax on principle tier increase percent","1","10.00","1","S","937512919"<endrec>
"2002223","203000000000026611","2018-06-29 14:46:50.116000","TZS","1","2018-06-29 14:47:11.724000","2099-12-31 23:59:59.000000","203000000000026611","2018-06-29 14:47:11.741000","","0","73045","1","30","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","500","1","S","937512930"<endrec>
"2002244","203000000000014909","2018-06-29 16:10:39.113000","TZS","1","2018-06-29 16:10:49.653000","2018-06-29 16:31:33.849000","203000000000014909","2018-06-29 16:31:33.850000","","1","73046","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","5.00","1","S","937512933"<endrec>
"2002244","203000000000014909","2018-06-29 16:31:24.459000","TZS","1","2018-06-29 16:31:33.849000","2018-11-21 10:34:23.013000","203000000000014912","2018-11-21 10:34:23.014000","","1","73050","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","5.00","1","S","937512935"<endrec>
"2002243","203000000000014909","2018-06-29 16:41:36.478000","TZS","1","2018-06-29 16:41:48.701000","2018-11-19 08:52:33.762000","203000000000016349","2018-11-19 08:52:33.766000","","2","73052","1","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","800","1","S","937512936"<endrec>
"2001533","203000000000016350","2018-07-02 08:32:26.062000","TZS","1","2018-07-02 08:32:38.305000","2018-07-02 12:30:44.686000","203000000000016350","2018-07-02 12:30:44.687000","","1","74003","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","9900","1","S","937513735"<endrec>
"2001538","203000000000016350","2018-07-02 09:44:59.716000","TZS","1","2018-07-02 09:45:08.670000","2019-01-21 06:00:56.710000","203000000000016349","2019-01-21 06:00:56.711000","","1","74005","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","10.00","1","S","937513744"<endrec>
"2001533","203000000000016350","2018-07-02 12:30:27.029000","TZS","1","2018-07-02 12:30:44.686000","2018-07-02 13:37:24.530000","203000000000016350","2018-07-02 13:37:24.532000","","2","74009","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","9900","1","S","937513752"<endrec>
"2001540","203000000000016350","2018-07-02 13:05:52.932000","TZS","1","2018-07-02 13:06:07.274000","2018-08-28 08:13:03.359000","203000000000016349","2018-08-28 08:13:03.360000","","2","74012","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","500","1","S","937513758"<endrec>
"2001533","203000000000016350","2018-07-02 13:37:09.958000","TZS","1","2018-07-02 13:37:24.530000","2018-07-02 14:02:26.437000","203000000000016350","2018-07-02 14:02:26.438000","","1","74014","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","9900","1","S","937513762"<endrec>
"2001533","203000000000016350","2018-07-02 14:02:10.019000","TZS","1","2018-07-02 14:02:26.437000","2018-08-28 10:31:46.703000","203000000000016349","2018-08-28 10:31:46.704000","","0","0","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1500","1","S","937513766"<endrec>
"2002467","203000000000015719","2018-07-12 12:55:13.356000","TZS","1","2018-07-12 12:55:43.352000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-12 12:55:43.353000","","0","0","0","30","0","","20602","AUTON1458","1","5.00","1","S","937514789"<endrec>
"2002468","203000000000015719","2018-07-12 13:11:02.605000","TZS","1","2018-07-12 13:11:30.105000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-12 13:11:30.106000","","0","0","0","30","0","","20603","AUTON1355","1","5.00","1","S","937514791"<endrec>
"2002470","203000000000015719","2018-07-12 13:21:48.361000","TZS","1","2018-07-12 13:22:07.194000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-12 13:22:07.196000","","0","0","1","30","0","","20604","TaxCodeIncreaseTire736","1","1200","1","S","937514794"<endrec>
"2002473","203000000000015719","2018-07-12 14:03:54.653000","TZS","1","2018-07-12 14:04:23.627000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-12 14:04:23.630000","","0","0","0","30","0","","20605","AUTON9142","2","5.00","1","S","937514801"<endrec>
"2002474","203000000000015719","2018-07-19 14:40:32.349000","TZS","1","2018-07-19 14:41:00.018000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-19 14:41:00.020000","","0","0","0","30","0","","20606","AUTON4115","1","5.00","1","S","937514854"<endrec>
"2002475","203000000000015719","2018-07-19 14:46:56.545000","TZS","1","2018-07-19 14:47:21.454000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-19 14:47:21.455000","","0","0","0","30","0","","20607","AUTON8758","2","5.00","1","S","937514856"<endrec>
"2002476","203000000000015719","2018-07-20 07:25:26.417000","TZS","1","2018-07-20 07:25:45.806000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-20 07:25:45.807000","","0","0","1","30","0","","20608","TaxCodeIncreaseTire412","1","1200","1","S","937514859"<endrec>
"2002477","203000000000015719","2018-07-23 15:08:23.010000","TZS","1","2018-07-23 15:08:55.528000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-23 15:08:55.529000","","0","0","0","30","0","","20609","AUTON1633","1","5.00","1","S","937514904"<endrec>
"2002478","203000000000015719","2018-07-23 15:15:21.933000","TZS","1","2018-07-23 15:15:50.376000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-23 15:15:50.377000","","0","0","0","30","0","","20610","AUTON8644","1","5.00","1","S","937514906"<endrec>
"2002480","203000000000015719","2018-07-23 15:35:56.889000","TZS","1","2018-07-23 15:36:16.627000","2099-12-31 23:59:59.000000","203000000000015719","2018-07-23 15:36:16.628000","","0","0","1","30","0","","20611","TaxCodeIncreaseTire427","1","1200","1","S","937514909"<endrec>
"2002233","203000000000014912","2018-08-21 14:46:26.252000","TZS","1","2018-08-21 14:46:35.607000","2018-10-09 07:27:54.118000","203000000000036505","2018-10-09 07:27:54.119000","","0","0","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","1.00","1","S","937516766"<endrec>
"2001540","203000000000016349","2018-08-28 08:12:44.323000","TZS","1","2018-08-28 08:13:03.359000","2018-12-19 07:13:40.881000","203000000000026608","2018-12-19 07:13:40.882000","","0","0","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","500","1","S","937522730"<endrec>
"2001533","203000000000016349","2018-08-28 10:31:16.031000","TZS","1","2018-08-28 10:31:46.703000","2018-09-26 13:20:28.221000","203000000000016349","2018-09-26 13:20:28.222000","","0","76004","0","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","10.00","1","S","937522744"<endrec>
"2002483","203000000000019116","2018-09-20 17:44:09.332000","TZS","1","2018-09-20 17:44:40.161000","2099-12-31 23:59:59.000000","203000000000019116","2018-09-20 17:44:40.162000","","0","0","0","30","0","","20612","AUTON8348","1","5.00","1","S","937532823"<endrec>
"2002485","203000000000019116","2018-09-20 18:18:09.443000","TZS","1","2018-09-20 18:18:40.094000","2099-12-31 23:59:59.000000","203000000000019116","2018-09-20 18:18:40.095000","","0","0","0","30","0","","20613","AUTON2483","1","5.00","1","S","937532827"<endrec>
"2002486","203000000000019116","2018-09-20 18:25:03.702000","TZS","1","2018-09-20 18:25:33.912000","2099-12-31 23:59:59.000000","203000000000019116","2018-09-20 18:25:33.914000","","0","0","0","30","0","","20614","AUTON3115","2","5.00","1","S","937532830"<endrec>
"2002487","203000000000019116","2018-09-20 18:47:09.781000","TZS","1","2018-09-20 18:47:32.346000","2099-12-31 23:59:59.000000","203000000000019116","2018-09-20 18:47:32.347000","","0","0","1","30","0","","20615","TaxCodeIncreaseTire578","1","1200","1","S","937532832"<endrec>
"2001533","203000000000016349","2018-09-26 13:20:06.435000","TZS","1","2018-09-26 13:20:28.221000","2018-10-04 12:46:08.932000","203000000000031306","2018-10-04 12:46:08.933000","","0","0","0","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","10.00","1","S","937533732"<endrec>
"2002493","203000000000019116","2018-09-26 13:32:20.010000","TZS","1","2018-09-26 13:32:57.706000","2099-12-31 23:59:59.000000","203000000000019116","2018-09-26 13:32:57.707000","","0","0","0","30","0","","20622","AUTON976","2","5.00","1","S","937533735"<endrec>
"2002495","203000000000019116","2018-09-27 12:57:35.336000","TZS","1","2018-09-27 13:01:24.796000","2099-12-31 23:59:59.000000","203000000000019116","2018-09-27 13:01:24.797000","","2","78007","0","30","0","","20623","TaxCodeIncreaseTire5915","1","","1","S","937533798"<endrec>
"2002503","203000000000031306","2018-10-01 10:48:21.967000","TZS","1","2018-10-01 10:53:08.550000","2099-12-31 23:59:59.000000","203000000000031306","2018-10-01 10:53:08.552000","","2","79002","0","30","0","","20632","TaxCodeIncreaseTire147","1","","1","S","937535749"<endrec>
"2002506","203000000000036505","2018-10-04 10:33:52.652000","TZS","1","2018-10-04 10:34:17.026000","2099-12-31 23:59:59.000000","203000000000036505","2018-10-04 10:34:17.027000","","1","79010","0","30","0","","20633","TaxOffshoreCode","1","5.00","1","S","937535862"<endrec>
