EXPRESSION_CODE,EXPRESSION_ID,EXPRESSION_MODE,EXPRESSION_TEXT,EXPRESSION_VERSION,SCENE_CODE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"","305115","S","if((Initiator.RegisteredDate >= todate(""29-10-2017"",""dd-MM-yyyy""))) return true; else return false;","0","Charge"<endrec>
"","305124","S","if((GetAccuInContext(Transaction.Context, 2, ""Org_count_kalani"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305125","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305126","S","if((Initiator.ShortCode == ""242424"")) return true; else return false;","0","Charge"<endrec>
"","305127","S","if((GetAccuInContext(Transaction.Context, 2, ""Org_count_kalani"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305128","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305129","S","if((Debit.ShortCode == ""242424"")) return true; else return false;","0","Charge"<endrec>
"","305130","S","if((GetAccuInContext(Transaction.Context, 2, ""Org_count_kalani"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305131","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305132","S","if((Debit.ShortCode == ""222231"")) return true; else return false;","0","Charge"<endrec>
"","305134","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305135","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305136","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305137","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305138","S","if((GetAccuInContext(Action.Context, 4, ""Group_Add_Member"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305139","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305140","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305141","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305142","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305143","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query1"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305144","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305145","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305146","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305147","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305148","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305149","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305150","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305151","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305152","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305153","S","if((Transaction.InitiatedTime >= todate(""07-12-2018 12:54:00"",""dd-MM-yyyy HH:mm:ss"")) && (GetAccuInContext(Transaction.Context, 2, ""Accu_Vol_Send"", 0) >= 9L)) return true; else return false;","0","Charge"<endrec>
"","305154","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305155","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305156","S","if((Transaction.InitiatedTime >= todate(""07-12-2018 12:54:00"",""dd-MM-yyyy HH:mm:ss"")) && (GetAccuInContext(Transaction.Context, 2, ""Accu_Vol_Send"", 0) >= 9L)) return true; else return false;","0","Charge"<endrec>
"","305157","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305158","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305159","S","if((Transaction.InitiatedTime >= todate(""07-12-2018 12:54:00"",""dd-MM-yyyy HH:mm:ss"")) && (GetAccuInContext(Transaction.Context, 2, ""Accu_Vol_Send"", 0) >= 9L)) return true; else return false;","0","Charge"<endrec>
"","305160","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305161","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305162","S","if((Transaction.InitiatedTime >= todate(""07-12-2018 12:54:00"",""dd-MM-yyyy HH:mm:ss"")) && (GetAccuInContext(Transaction.Context, 2, ""Accu_Vol_Send"", 0) >= 9L)) return true; else return false;","0","Charge"<endrec>
"","305163","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305164","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305165","S","if((Transaction.InitiatedTime >= todate(""07-12-2018 12:54:00"",""dd-MM-yyyy HH:mm:ss"")) && (GetAccuInContext(Transaction.Context, 2, ""Accu_Vol_Send"", 0) >= 9L)) return true; else return false;","0","Charge"<endrec>
"","305166","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305167","S","if((GetAccuInContext(Action.Context, 2, ""Group_Balance_query"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305168","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305169","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305170","S","if((Transaction.InitiatedTime >= todate(""07-12-2018 12:54:00"",""dd-MM-yyyy HH:mm:ss"")) && (GetAccuInContext(Transaction.Context, 2, ""Accu_Vol_Send"", 0) >= 9L)) return true; else return false;","0","Charge"<endrec>
"","305171","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305172","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305173","S","if((Debit.RegisteredDate >= todate(""01-01-2016"",""dd-MM-yyyy""))) return true; else return false;","0","Charge"<endrec>
"","305174","S","if((GetAccuInContext(Transaction.Context, 2, ""Acc_Value_Udeni"", 0) >= 200L) && (Transaction.Amount > 100L) && (Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305175","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305176","S","if((GetAccuInContext(Transaction.Context, 2, ""Acc_Value_Udeni"", 0) >= 200L) && (Transaction.Amount > 100L) && (Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305177","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305178","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305179","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305180","S","if((GetAccuInContext(Transaction.Context, 2, ""AccuValue_PayBill"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305181","S","if((GetAccuInContext(Transaction.Context, 2, ""AccuValue_PayBill"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305182","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305183","S","if((GetAccuInContext(Transaction.Context, 2, ""AccuValue_PayBill"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305184","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305185","S","if((GetAccuInContext(Transaction.Context, 2, ""AccuValue_PayBill"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305186","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305187","S","if((GetAccuInContext(Transaction.Context, 2, ""AccuValue_PayBill"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305188","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305189","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Value_PayBill_2"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305190","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305191","S","if((GetAccuInContext(Transaction.Context, 2, ""SendMoneyCount1"", 0) >= 5L)) return true; else return false;","0","Charge"<endrec>
"","305192","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305193","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305194","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305195","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305196","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_kalani"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305197","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305198","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305199","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305200","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 3L)) return true; else return false;","0","Charge"<endrec>
"","305201","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 3L)) return true; else return false;","0","Charge"<endrec>
"","305202","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305203","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305204","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305205","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 4L)) return true; else return false;","0","Charge"<endrec>
"","305206","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305207","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305208","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305209","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305210","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305211","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305212","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","305213","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305214","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305215","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305216","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305217","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305218","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305219","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","305220","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305221","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305222","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305223","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305224","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305225","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305226","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305227","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305228","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 8L) && (Initiator.Segments in [511152L])) return true; else return false;","0","Charge"<endrec>
"","305229","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305230","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 5L) && (Initiator.Segments in [511152L])) return true; else return false;","0","Charge"<endrec>
"","305231","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305232","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 8L) && (Initiator.Segments in [511152L])) return true; else return false;","0","Charge"<endrec>
"","305233","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305234","S","if((Action.ActionType == ""QueryBalance"")) return true; else return false;","0","Charge"<endrec>
"","305235","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305236","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305237","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305238","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305239","S","if((Action.ActionType == ""QueryBalance"")) return true; else return false;","0","Charge"<endrec>
"","305240","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305241","S","if((Action.ActionType == ""QueryBalance"")) return true; else return false;","0","Charge"<endrec>
"","305242","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305243","S","if((Action.ActionType == ""QueryBalance"")) return true; else return false;","0","Charge"<endrec>
"","305244","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305245","S","if((Action.ActionType == ""QueryBalance"")) return true; else return false;","0","Charge"<endrec>
"","305246","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305254","S","if((Transaction.Channel == ""1003"") && (Transaction.ReasonType == 10000110L)) return true; else return false;","0","Charge"<endrec>
"","305255","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305256","S","if((Transaction.Channel == ""1005"") && (Transaction.ReasonType == 10000119L)) return true; else return false;","0","Charge"<endrec>
"","305257","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305258","S","if((Action.InitiatedTime > todate(""09-01-2019 06:20:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305259","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305260","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305261","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305262","S","if((GetAccuInContext(Transaction.Context, 2, ""B2C_Value"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305263","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305264","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305265","S","if((Initiator.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305266","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305267","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305268","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305269","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305270","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305271","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305272","S","if((PreferredContact(Debit.ShortCode, Credit.ShortCode) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305273","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305274","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305275","S","if((PreferredContact(Debit.ShortCode, Credit.ShortCode) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305276","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305277","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305278","S","if((PreferredContact(Debit.ShortCode, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305279","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305281","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305283","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305285","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305287","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305289","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305290","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305291","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305292","S","if((PreferredContact(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305293","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305294","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305295","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305296","S","if((PreferredContact(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305297","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305298","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305299","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305300","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305301","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305302","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305303","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305304","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305305","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305306","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305314","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Volume"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305315","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305316","S","if((PreferredContact(Debit.ShortCode, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305317","S","if((GetAccuInContext(Transaction.Context, 2, ""BuyAirTimeCount"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","305318","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305319","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","305320","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305321","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305322","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305323","S","if((PreferredContact(Initiator.MSISDN, Receiver.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305324","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305325","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305326","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305327","S","if((PreferredContact(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305328","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305329","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305330","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305331","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305332","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_Vol"", 0) > 1L)) return true; else return false;","0","Charge"<endrec>
"","305333","S","if((GetAccuInContext(Transaction.Context, 0, ""AAccumulator_Value_Roshi"", 2) >= 600L)) return true; else return false;","0","Charge"<endrec>
"","305334","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305335","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","305344","S","if((GetAccuInContext(Transaction.Context, 2, ""Accu_B2C_VolumeDinu"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","305355","S","if((Transaction.InitiatedTime > todate(""10-01-2019 05:00:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","305356","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","305357","S","if((GetAccuInContext(Transaction.Context, 2, ""B2C_Value"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305358","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","305359","S","if((GetAccuInContext(Transaction.Context, 2, ""AAAOrg"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","305360","S","if((Initiator.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","305361","S","if((GetAccuInContext(Transaction.Context, 2, ""B2C_Value"", 0) >= 100L)) return true; else return false;","0","Charge"<endrec>
"","305362","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""2000000000015036"") == 0L)) return true; else return false;","0","Charge"<endrec>
