DESCRIPTION,DISPATCHER,NAME,SEGMENTS,TEMPLATE_ID,TEMPLATE_TYPE,TYPE_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"SndMnyReply","1","Standard","","110000000000311241","1","937467551"<endrec>
"this is a Standard","1","Standard","","110000000000311242","1","937467553"<endrec>
"this is a Standard","1","Standard","","110000000000311243","1","937467559"<endrec>
"this is a Standard","1","Standard","","110000000000311244","1","937467560"<endrec>
"this is a Standard","1","Standard","","110000000000311245","1","937467561"<endrec>
"this is a Standard","1","Standard","","110000000000311246","1","937467590"<endrec>
"this is a Standard","1","Standard","","110000000000311247","1","937467591"<endrec>
"this is a Standard","1","Standard","","110000000000311248","1","937467611"<endrec>
"this is a Standard","1","Standard","","110000000000311249","1","937467619"<endrec>
"this is a Standard","1","Standard","","110000000000311250","1","937467623"<endrec>
"SndMnyReply","1","Standard","","110000000000311251","1","937467660"<endrec>
"this is a Standard","1","Standard","","110000000000311252","1","937467728"<endrec>
"","1","Standard","","110000000000311253","1","937467734"<endrec>
"","1","Standard","","110000000000311254","1","937467735"<endrec>
"","1","Standard","","110000000000311255","1","937467737"<endrec>
"","1","Standard","","110000000000311256","1","937467741"<endrec>
"You have successfully changed the role of the member {{BOAction.Group.ManagedMemberMSISDN}} from {{#BOAction.Group.OriginalGroupMemberRole}} {{RoleName}} {{/BOAction.Group.OriginalGroupMemberRole}} to {{#BOAction.Group.GroupRole}} {{RoleName}} {{/BOAction.Group.GroupRole}} of Group {{BOAction.Group.GroupCode}}.","1","Standard","","110000000000311257","1","937467742"<endrec>
"","1","Standard","","110000000000312240","1","937468540"<endrec>
"this is a Standard","1","Standard","","110000000000312241","1","937468605"<endrec>
"this is a Standard","1","Standard","","110000000000312242","1","937468606"<endrec>
"OTC Buy Airtime Receiver Notification","1","Standard","","110000000000312243","1","937468610"<endrec>
"Apply Voucher","1","Standard","","110000000000312244","1","937468651"<endrec>
"this is a Standard","1","Standard","","110000000000312245","1","937468654"<endrec>
"","1","Standard","","110000000000312246","1","937468671"<endrec>
"","1","Standard","","110000000000312247","1","937468677"<endrec>
"this is a Standard","1","Standard","","110000000000313240","1","937469557"<endrec>
"this is a Standard","1","Standard","","110000000000313241","1","937469558"<endrec>
"","1","Standard","","110000000000313242","1","937469566"<endrec>
"","1","Standard","","110000000000313243","1","937469567"<endrec>
"","1","Standard","","110000000000313244","1","937469568"<endrec>
"","1","Standard","","110000000000313245","1","937469569"<endrec>
"","1","Standard","","110000000000313246","1","937469570"<endrec>
"","1","Standard","","110000000000313247","1","937469576"<endrec>
"","1","Standard","","110000000000313248","1","937469647"<endrec>
"","1","Standard","","110000000000314240","1","937470547"<endrec>
"","1","Standard","","110000000000314241","1","937470548"<endrec>
"","1","Standard","","110000000000314242","1","937470565"<endrec>
"","1","Standard","","110000000000314243","1","937470575"<endrec>
"","1","Standard","","110000000000314244","1","937470582"<endrec>
"","1","Standard","","110000000000314245","1","937470583"<endrec>
"this is a Standard","1","Standard","","110000000000314246","1","937470614"<endrec>
"","1","Standard","","110000000000314247","1","937470631"<endrec>
"","1","Standard","","110000000000314248","1","937470637"<endrec>
"this is a Standard","1","Standard","","110000000000314249","1","937470665"<endrec>
"this is a Standard","1","Standard","","110000000000314250","1","937470667"<endrec>
"this is a Standard","1","Standard","","110000000000314251","1","937470668"<endrec>
"this is a Standard","1","Standard","","110000000000314252","1","937470670"<endrec>
"this is a Standard","1","Standard","","110000000000314253","1","937470706"<endrec>
"this is a Standard","1","Standard","","110000000000314254","1","937470771"<endrec>
"SndMnyReply","1","Standard","","110000000000314255","1","937470781"<endrec>
"SndMnyReply","1","Standard","","110000000000314256","1","937470782"<endrec>
"SndMnyReply","1","Standard","","110000000000314257","1","937470783"<endrec>
"SndMnyReply","1","Standard","","110000000000314258","1","937470784"<endrec>
"this is a Standard","1","Standard","","110000000000314259","1","937470794"<endrec>
"this is a Standard","1","Standard","","110000000000314260","1","937470796"<endrec>
"","1","Standard","","110000000000314261","1","937470819"<endrec>
"","1","Standard","","110000000000314262","1","937470820"<endrec>
"","1","Standard","","110000000000314263","1","937470821"<endrec>
"this is a Standard","1","Standard","","110000000000314264","1","937470823"<endrec>
"","1","Standard","","110000000000314265","1","937470838"<endrec>
"Change Organization Account Status","1","Standard","","110000000000314266","1","937470843"<endrec>
"","1","Standard","","110000000000314268","1","937470851"<endrec>
"","1","Standard","","110000000000315240","1","937471547"<endrec>
"","1","Standard","","110000000000315241","1","937471564"<endrec>
"","1","Standard","","110000000000315242","1","937471569"<endrec>
"","1","Standard","","110000000000315243","1","937471570"<endrec>
"","1","Standard","","110000000000315244","1","937471571"<endrec>
"WelcomeToMPESAStartKey","1","Standard","","110000000000316240","1","937472559"<endrec>
"No exchange rate is configured for the foreign currency USD or the exchange rate has expired or in Disabled state.","1","Standard","","110000000000316241","1","937472571"<endrec>
"","1","Standard","","110000000000316242","1","937472583"<endrec>
"","1","Standard","","110000000000317240","1","937473580"<endrec>
"","1","Standard","","110000000000317241","1","937473581"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000317242","1","937473593"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000317243","1","937473597"<endrec>
"SndMnyReply","1","Standard","","110000000000317244","1","937473598"<endrec>
"DepositReplyOk","1","Standard","","110000000000317245","1","937473600"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000317246","1","937473601"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000317247","1","937473602"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000317248","1","937473604"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000317249","1","937473605"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000317250","1","937473606"<endrec>
"AgentPayCashRecipientNotify","1","Standard","","110000000000318240","1","937474562"<endrec>
"this is a Standard","1","Standard","","110000000000319240","1","937475550"<endrec>
"P2P Debit","1","Standard","","110000000000319241","1","937475577"<endrec>
"AgentTillBusinessDepositRecipientNotify","1","Standard","","110000000000319242","1","937475606"<endrec>
"","1","Standard","","110000000000319243","1","937475607"<endrec>
"","1","Standard","","110000000000319244","1","937475611"<endrec>
"","1","Standard","","110000000000319245","1","937475612"<endrec>
"Transfer_SndMnyRegRecipientNotify","1","Standard","","110000000000319246","1","937475613"<endrec>
"","1","Standard","","110000000000319247","1","937475615"<endrec>
"","1","Standard","","110000000000319248","1","937475617"<endrec>
"","1","Standard","","110000000000319249","1","937475619"<endrec>
"","1","Standard","","110000000000319250","1","937475621"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000319251","1","937475623"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000319252","1","937475624"<endrec>
"","1","Standard","","110000000000319253","1","937475632"<endrec>
"","1","Standard","","110000000000319254","1","937475633"<endrec>
"this is a Standard","1","Standard","","110000000000319255","1","937475638"<endrec>
"this is a Standard","1","Standard","","110000000000319256","1","937475639"<endrec>
"SndMnyReply","1","Standard","","110000000000319257","1","937475642"<endrec>
"SndMnyReply","1","Standard","","110000000000319258","1","937475643"<endrec>
"SndMnyReply","1","Standard","","110000000000319259","1","937475644"<endrec>
"SalaryRegRecipientNotify","1","Standard","","110000000000319260","1","937475647"<endrec>
"IMT For Expired","1","Standard","","110000000000320240","1","937476540"<endrec>
"IMT For Expired","1","Standard","","110000000000320241","1","937476541"<endrec>
"TxnReversalInitiatorNotify","1","Standard","","110000000000320242","1","937476554"<endrec>
"","1","Standard","","110000000000320243","1","937476570"<endrec>
"","1","Standard","","110000000000320244","1","937476587"<endrec>
"","1","Standard","","110000000000320246","1","937476589"<endrec>
"FN already exists","1","Standard","","110000000000320247","1","937476591"<endrec>
"","1","Standard","","110000000000320248","1","937476592"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000321240","1","937477543"<endrec>
"","1","Standard","","110000000000321241","1","937477558"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000321242","1","937477566"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000321243","1","937477567"<endrec>
"","1","Standard","","110000000000321244","1","937477569"<endrec>
"","1","Standard","","110000000000322240","1","937478540"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000322241","1","937478552"<endrec>
"","1","Standard","","110000000000323240","1","937481552"<endrec>
"","1","Standard","","110000000000323241","1","937481556"<endrec>
"","1","Standard","","110000000000323242","1","937481557"<endrec>
"","1","Standard","","110000000000323243","1","937481558"<endrec>
"","1","Standard","","110000000000323244","1","937481559"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000323245","1","937481566"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000323246","1","937481570"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000323247","1","937481571"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000323248","1","937481573"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000323249","1","937481574"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000323250","1","937481577"<endrec>
"this is a Standard","1","Standard","","110000000000324240","1","937483539"<endrec>
"","1","Standard","","110000000000325241","1","937484599"<endrec>
"this is a Standard","1","Standard","","110000000000326241","1","937486589"<endrec>
"this is a Standard","1","Standard","","110000000000326242","1","937486590"<endrec>
"this is a Standard","1","Standard","","110000000000326243","1","937486591"<endrec>
"","1","Standard","","110000000000326244","1","937486601"<endrec>
"Customer MSISDN is not within the range","1","Standard","","110000000000326245","1","937486616"<endrec>
"DepositReplyOk","1","Standard","","110000000000326246","1","937486620"<endrec>
"DepositReplyOk","1","Standard","","110000000000326247","1","937486622"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000326248","1","937486654"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000326249","1","937486672"<endrec>
"","1","Standard","","110000000000327241","1","937487592"<endrec>
"","1","Standard","","110000000000327242","1","937487596"<endrec>
"","1","Standard","","110000000000327243","1","937487597"<endrec>
"","1","Standard","","110000000000327244","1","937487598"<endrec>
"this is a Standard","1","Standard","","110000000000327245","1","937487684"<endrec>
"","1","Standard","","110000000000328241","1","937488603"<endrec>
"","1","Standard","","110000000000328242","1","937488626"<endrec>
"","1","Standard","","110000000000328243","1","937488627"<endrec>
"","1","Standard","","110000000000328244","1","937488653"<endrec>
"","1","Standard","","110000000000329241","1","937491595"<endrec>
"","1","Standard","","110000000000329242","1","937491596"<endrec>
"","1","Standard","","110000000000329243","1","937491599"<endrec>
"","1","Standard","","110000000000329244","1","937491600"<endrec>
"","1","Standard","","110000000000329245","1","937491601"<endrec>
"","1","Standard","","110000000000329247","1","937491605"<endrec>
"","1","Standard","","110000000000329248","1","937491609"<endrec>
"SndMnyReply","1","Standard","","110000000000330241","1","937492593"<endrec>
"B2CCreditSuccessNotify","1","Standard","","110000000000331241","1","937494601"<endrec>
"B2CSuccessNotify","1","Standard","","110000000000331242","1","937494602"<endrec>
"","1","Standard","","110000000000331243","1","937494622"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000331244","1","937494623"<endrec>
"View Reminder Schedule Details","1","Standard","","110000000000331245","1","937494624"<endrec>
"","1","Standard","","110000000000331246","1","937494629"<endrec>
"","1","Standard","","110000000000331247","1","937494630"<endrec>
"The Customer is added to the Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}.","1","Standard","","110000000000332241","1","937495611"<endrec>
"Sucessfully done {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}.","1","Standard","","110000000000332242","1","937495618"<endrec>
"Group Member added Sucessfully","1","Standard","","110000000000332243","1","937495619"<endrec>
"","1","Standard","","110000000000333244","1","937496638"<endrec>
"","1","Standard","","110000000000333245","1","937496701"<endrec>
"CustomerBuyBundlesReplyOk","1","Standard","","110000000000333246","1","937496728"<endrec>
"","1","Standard","","110000000000333247","1","937496733"<endrec>
"Initiate Reversal Request","1","Standard","","110000000000333248","1","937496735"<endrec>
"WorkflowTaskExpired","1","Standard","","110000000000333249","1","937496758"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000333250","1","937496765"<endrec>
"","1","Standard","","110000000000334244","1","937497650"<endrec>
"this is a Standard","1","Standard","","110000000000334245","1","937497666"<endrec>
"FSI Loan Success For Credit","1","Standard","","110000000000334247","1","937497708"<endrec>
"FSI Loan Success For Credit","1","Standard","","110000000000334248","1","937497710"<endrec>
"this is a Standard","1","Standard","","110000000000335250","1","937498760"<endrec>
"","1","Standard","","110000000000337249","1","937504729"<endrec>
"PinCheckFailed_BO","1","Standard","","110000000000337250","1","937504730"<endrec>
"","1","Standard","","110000000000338249","1","937508728"<endrec>
"B2BSuccessNotify","1","Standard","","110000000000339249","1","937509730"<endrec>
"","1","Standard","","110000000000339250","1","937509751"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000339251","1","937509753"<endrec>
"","1","Standard","","110000000000339252","1","937509754"<endrec>
"","1","Standard","","110000000000339253","1","937509755"<endrec>
"B2CCreditSuccessNotify","1","Standard","","110000000000339254","1","937509780"<endrec>
"B2CSuccessNotify","1","Standard","","110000000000339255","1","937509781"<endrec>
"","1","Standard","","110000000000339256","1","937509783"<endrec>
"","1","Standard","","110000000000339257","1","937509784"<endrec>
"","1","Standard","","110000000000339258","1","937509786"<endrec>
"","1","Standard","","110000000000339259","1","937509810"<endrec>
"","1","Standard","","110000000000339260","1","937509821"<endrec>
"","1","Standard","","110000000000339261","1","937509822"<endrec>
"","1","Standard","","110000000000339262","1","937509823"<endrec>
"","1","Standard","","110000000000339263","1","937509838"<endrec>
"","1","Standard","","110000000000339266","1","937509841"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000339267","1","937509843"<endrec>
"","1","Standard","","110000000000339268","1","937509885"<endrec>
"","1","Standard","","110000000000339269","1","937509886"<endrec>
"","1","Standard","","110000000000339270","1","937509887"<endrec>
"","1","Standard","","110000000000339271","1","937509909"<endrec>
"","1","Standard","","110000000000339272","1","937509910"<endrec>
"","1","Standard","","110000000000339273","1","937509912"<endrec>
"","1","Standard","","110000000000339274","1","937509917"<endrec>
"","1","Standard","","110000000000339275","1","937509934"<endrec>
"","1","Standard","","110000000000339276","1","937509944"<endrec>
"","1","Standard","","110000000000339277","1","937509945"<endrec>
"","1","Standard","","110000000000339278","1","937509946"<endrec>
"","1","Standard","","110000000000339279","1","937509980"<endrec>
"","1","Standard","","110000000000339280","1","937510116"<endrec>
"","1","Standard","","110000000000339281","1","937510126"<endrec>
"","1","Standard","","110000000000339282","1","937510133"<endrec>
"DepositReplyOk","1","Standard","","110000000000339283","1","937510167"<endrec>
"","1","Standard","","110000000000339284","1","937510176"<endrec>
"","1","Standard","","110000000000339285","1","937510178"<endrec>
"","1","Standard","","110000000000339286","1","937510179"<endrec>
"WelcomeToMPESAStartKey","1","Standard","","110000000000339287","1","937510184"<endrec>
"","1","Standard","","110000000000339288","1","937510212"<endrec>
"","1","Standard","","110000000000339289","1","937510213"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000339290","1","937510245"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000339291","1","937510246"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000339292","1","937510250"<endrec>
"this is a Standard","1","Standard","","110000000000339293","1","937510274"<endrec>
"You hava create direct debit mandate successful: MandateID:{{BOAction.DirectDebit.MandateID}} Referencenumber:{{BOAction.DirectDebit.PayerUniqueReferencenumber}} {{#BOAction.DirectDebit.Frequency}}Frequency:{{BOAction.DirectDebit.Frequency}}{{/BOAction.DirectDebit.Frequency}} Payee:{{BOAction.DirectDebit.Payee}} Payer:{{BOAction.DirectDebit.Payer}}","1","Standard","","110000000000339294","1","937510326"<endrec>
"","1","Standard","","110000000000339295","1","937510424"<endrec>
"","1","Standard","","110000000000339296","1","937510425"<endrec>
"","1","Standard","","110000000000339297","1","937510475"<endrec>
"","1","Standard","","110000000000339298","1","937510476"<endrec>
"","1","Standard","","110000000000339299","1","937510477"<endrec>
"","1","Standard","","110000000000340249","1","937512805"<endrec>
"","1","Standard","","110000000000340250","1","937512820"<endrec>
"","1","Standard","","110000000000340251","1","937512821"<endrec>
"","1","Standard","","110000000000340252","1","937512824"<endrec>
"","1","Standard","","110000000000340253","1","937512843"<endrec>
"","1","Standard","","110000000000340254","1","937512883"<endrec>
"","1","Standard","","110000000000340255","1","937512924"<endrec>
"","1","Standard","","110000000000341253","1","937514731"<endrec>
"","1","Standard","","110000000000341254","1","937514732"<endrec>
"","1","Standard","","110000000000341255","1","937514764"<endrec>
"","1","Standard","","110000000000341256","1","937514765"<endrec>
"","1","Standard","","110000000000341257","1","937514768"<endrec>
"","1","Standard","","110000000000341258","1","937514773"<endrec>
"","1","Standard","","110000000000341259","1","937514808"<endrec>
"","1","Standard","","110000000000341260","1","937514809"<endrec>
"","1","Standard","","110000000000341261","1","937514810"<endrec>
"VoucherResendCreditorNotify","1","Standard","","110000000000341262","1","937514820"<endrec>
"","1","Standard","","110000000000341263","1","937514877"<endrec>
"","1","Standard","","110000000000341264","1","937514915"<endrec>
"","1","Standard","","110000000000341265","1","937514917"<endrec>
"","1","Standard","","110000000000341266","1","937514918"<endrec>
"","1","Standard","","110000000000341267","1","937514921"<endrec>
"Apply Voucher","1","Standard","","110000000000341268","1","937514926"<endrec>
"","1","Standard","","110000000000341269","1","937514939"<endrec>
"","1","Standard","","110000000000341270","1","937514941"<endrec>
"","1","Standard","","110000000000341271","1","937514943"<endrec>
"","1","Standard","","110000000000341272","1","937514944"<endrec>
"this is a Standard","1","Standard","","110000000000342249","1","937515726"<endrec>
"this is a Standard","1","Standard","","110000000000342250","1","937515727"<endrec>
"","1","Standard","","110000000000342251","1","937515731"<endrec>
"","1","Standard","","110000000000342252","1","937515732"<endrec>
"","1","Standard","","110000000000342253","1","937515733"<endrec>
"","1","Standard","","110000000000342254","1","937515734"<endrec>
"","1","Standard","","110000000000342255","1","937515735"<endrec>
"","1","Standard","","110000000000342256","1","937515736"<endrec>
"","1","Standard","","110000000000342257","1","937515737"<endrec>
"Two part Goods Initiator test","1","Standard","","110000000000342258","1","937515749"<endrec>
"this is a Standard","1","Standard","","110000000000342259","1","937515755"<endrec>
"","1","Standard","","110000000000342260","1","937515760"<endrec>
"this is a Standard","1","Standard","","110000000000342261","1","937515798"<endrec>
"this is a Standard","1","Standard","","110000000000342263","1","937515799"<endrec>
"","1","Standard","","110000000000342264","1","937515814"<endrec>
"","1","Standard","","110000000000342265","1","937515840"<endrec>
"","1","Standard","","110000000000342266","1","937515844"<endrec>
"","1","Standard","","110000000000342267","1","937515865"<endrec>
"","1","Standard","","110000000000342268","1","937515867"<endrec>
"","1","Standard","","110000000000342269","1","937515868"<endrec>
"this is a Standard","1","Standard","","110000000000342270","1","937515871"<endrec>
"this is a Standard","1","Standard","","110000000000342271","1","937515872"<endrec>
"this is a Standard","1","Standard","","110000000000342272","1","937515873"<endrec>
"this is a Standard","1","Standard","","110000000000342273","1","937515874"<endrec>
"","1","Standard","","110000000000342274","1","937515875"<endrec>
"","1","Standard","","110000000000342276","1","937515876"<endrec>
"","1","Standard","","110000000000342277","1","937515877"<endrec>
"","1","Standard","","110000000000342278","1","937515878"<endrec>
"","1","Standard","","110000000000342279","1","937515879"<endrec>
"","1","Standard","","110000000000342280","1","937515880"<endrec>
"","1","Standard","","110000000000342281","1","937515893"<endrec>
"this is a Standard","1","Standard","","110000000000342282","1","937515915"<endrec>
"this is a Standard","1","Standard","","110000000000342283","1","937515917"<endrec>
"","1","Standard","","110000000000342284","1","937515930"<endrec>
"","1","Standard","","110000000000342285","1","937515951"<endrec>
"TwoPartBuyGoods_TransactionExpired","1","Standard","","110000000000342286","1","937515955"<endrec>
"","1","Standard","","110000000000342287","1","937515957"<endrec>
"TwoPartBuyGoods_TransactionExpired","1","Standard","","110000000000342288","1","937515959"<endrec>
"","1","Standard","","110000000000343249","1","937516751"<endrec>
"","1","Standard","","110000000000344249","1","937522729"<endrec>
"Pay Bill Debit","1","Standard","","110000000000345249","1","937523731"<endrec>
"","1","Standard","","110000000000346249","1","937525728"<endrec>
"","1","Standard","","110000000000347249","1","937526726"<endrec>
"","1","Standard","","110000000000347250","1","937526742"<endrec>
"","1","Standard","","110000000000347251","1","937526743"<endrec>
"","1","Standard","","110000000000347252","1","937526744"<endrec>
"","1","Standard","","110000000000348249","1","937527728"<endrec>
"","1","Standard","","110000000000348250","1","937527731"<endrec>
"","1","Standard","","110000000000348251","1","937527732"<endrec>
"Please approve the {{ServiceAction.APPROVE.TASK.TASKNAME}} {{#ServiceAction.APPROVE.TASK.AMOUNT}} of {{.}}{{/ServiceAction.APPROVE.TASK.AMOUNT}} from Group {{ServiceAction.Group.GroupCode}} named {{ServiceAction.Group.GroupName}}. You can initiate the approval using this Approval ID for up to {{ServiceAction.APPROVE.TASK.EXPIRYPERIOD}} minute from now.Please go to the Approval Menu and enter {{ServiceAction.APPROVE.TASK.TASKID}} & PIN to approve.","1","Standard","","110000000000348252","1","937527739"<endrec>
"SndMnyReply","1","Standard","","110000000000348253","1","937527757"<endrec>
