DATA_DICT_KEY,DATA_DICT_VALUE,DISPLAY_ORDER,IS_EDITABLE,LOAD_DATA_TS,NAME,STATUS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        <endrec>
"CPS.TASK_TYPE","IC_InvestigateCustomerWorkflow|Investigate","358","N","","Investigate 'Request to Investigate Customer'","1"<endrec>
"CPS.TASK_TYPE","IC_InvestigateCustomerWorkflow|Process","181","N","","Request to Investigate Customer","1"<endrec>
"CPS.TASK_TYPE","IC_InvestigateOperatorWorkflow|Investigate","359","N","","Investigate 'Request to Investigate Operator'","1"<endrec>
"CPS.TASK_TYPE","IC_InvestigateOperatorWorkflow|Process","182","N","","Request to Investigate Operator","1"<endrec>
"CPS.TASK_TYPE","IC_InvestigateOrganizationWorkflow|Investigate","360","N","","Investigate 'Request to Investigate Organization'","1"<endrec>
"CPS.TASK_TYPE","IC_InvestigateOrganizationWorkflow|Process","183","N","","Request to Investigate Organization","1"<endrec>
"CPS.TASK_TYPE","IC_InvestigateTransactionWorkflow|Investigate","361","N","","Investigate 'Request to Investigate Transaction'","1"<endrec>
"CPS.TASK_TYPE","IC_InvestigateTransactionWorkflow|Process","184","N","","Request to Investigate Transaction","1"<endrec>
"CPS.TASK_TYPE","IC_LinkMyStaticQRCodeWorkflow|Intervention","723","N","","Handle 'Link My Static QR Code'","1"<endrec>
"CPS.TASK_TYPE","IC_LinkMyStaticQRCodeWorkflow|Modify","722","N","","Submit 'Link My Static QR Code'","1"<endrec>
"CPS.TASK_TYPE","IC_LinkMyStaticQRCodeWorkflow|Process","721","N","","Approve 'Link My Static QR Code'","1"<endrec>
"CPS.TASK_TYPE","IC_LinkingIdentitiesWorkflow|Intervention","614","N","","Handle 'Linking Identities' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_LinkingIdentitiesWorkflow|Process","612","N","","Approve 'Linking Identities'","1"<endrec>
"CPS.TASK_TYPE","IC_LockCustomerPinWorkflow|Intervention","226","N","","Handle Lock Customer PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_LockOrgOperPINWorkflow|Intervention","227","N","","Handle Lock Organization Operator PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ManageIDBlacklistWorkflow|Process","530","N","","Approve 'Manage ID Blacklist'","1"<endrec>
"CPS.TASK_TYPE","IC_ManuelOrgSettlementWorkflow|GrossHandle","394","N","","Handle 'Gross Revenue Settlement' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ManuelOrgSettlementWorkflow|NetHandle","395","N","","Handle 'Net Revenue Settlement' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ManuelOrgSettlementWorkflow|Process","374","N","","Approve 'Manual Initial Organization Revenue Settlement'","1"<endrec>
"CPS.TASK_TYPE","IC_OrgRegisterCardWorkflow|Intervention","642","N","","Handle 'Org Register Card' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_OrgRegisterCardWorkflow|Process","641","N","","Approve 'Org Register Card'","1"<endrec>
"CPS.TASK_TYPE","IC_PushCustomerActivationMenuWorkflow|Intervention","380","N","","Handle Push Customer Activation Menu Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_PushOrgOperatorActivationMenuWorkflow|Intervention","381","N","","Handle Push Organization Operator Activation Menu Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryAccumulatorWorkflow|Intervention","451","N","","Handle 'Query Accumulator' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryBundleDetailsFlow|Intervention","569","N","","Handle 'Query Bundle Details' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryBundleListFlow|Intervention","570","N","","Handle 'Query Bundle List' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustAccountStatementWorkFlow|Intervention","430","N","","Handle 'Query Customer Account Statements' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustCNSKYCFlagWorkflow|Intervention","687","N","","Handle 'Query Customer CNS KYC Flag' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustCNSKYCFlagWorkflow|Investigate","688","N","","Investigate 'Query Customer CNS KYC Flag'","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustCNSKYCFlagWorkflow|Modify","689","N","","Submit 'Query Customer CNS KYC Flag'","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustCNSKYCFlagWorkflow|Process","690","N","","Approve 'Query Customer CNS KYC Flag'","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustInfoWorkflow|Intervention","411","N","","Handle 'Query Customer Info' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustProductsWorkflow|Intervention","409","N","","Handle 'Query Customer Products' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustTransactionsWorkflow|Intervention","432","N","","Handle 'Query Customer Transactions' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustomerFFWorkflow|Intervention","734","N","","Handle 'Query CustomerFF'","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustomerFFWorkflow|Investigate","733","N","","Investigate 'Query CustomerFF'","1"<endrec>
"CPS.TASK_TYPE","IC_QueryCustomerKYCWorkflow|Intervention","399","N","","Handle 'Query Customer KYC' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryIdentityBundleDetailsFlow|Intervention","571","N","","Handle 'Query Identity Bundle Details' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryIdentityBundleListFlow|Intervention","572","N","","Handle 'Query Identity Bundle List' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryIdentityLimitUsageWorkflow|Intervention","747","N","","Handle Query Identity LimitUsage Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryO2CLinkWorkflow|Intervention","428","N","","Handle 'Query O2C Link' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgAccountStatementWorkFlow|Intervention","429","N","","Handle 'Query Organization Account Statements' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgChildStoresWorkflow|Intervention","426","N","","Handle 'Query Organization Child Stores' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgInfoWorkflow|Intervention","410","N","","Handle 'Query Organization Info' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgKYCWorkflow|Intervention","412","N","","Handle 'Query Organization KYC' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgOperatorInfoWorkflow|Intervention","423","N","","Handle 'Query Organization Operator Info' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgOperatorKYCWorkflow|Intervention","422","N","","Handle 'Query Organization Operator KYC' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgOperatorsWorkflow|Intervention","427","N","","Handle 'Query Organization Operators' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgProductsWorkflow|Intervention","408","N","","Handle 'Query Organization Products' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgTillsWorkflow|Intervention","413","N","","Handle 'Query Organization Tills' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryOrgTransactionsWorkflow|Intervention","433","N","","Handle 'Query Organization Transactions' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryPrefContactfWorkflow|Intervention","742","N","","Handle 'Query PrefContact'","1"<endrec>
"CPS.TASK_TYPE","IC_QueryPrefContactfWorkflow|Investigate","741","N","","Investigate 'Query PrefContact'","1"<endrec>
"CPS.TASK_TYPE","IC_QuerySavingPlanWorkflow|Intervention","649","N","","Handle 'Query Saving Plan' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryTillInfoWorkflow|Intervention","424","N","","Handle 'Query Till Info' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_QueryTillProductsWorkflow|Intervention","425","N","","Handle 'Query Till Products' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_RaiseDisputedTransactionWorkflow|Intervention","568","N","","Handle 'Raise Disputed Transaction' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_RaiseDisputedTransactionWorkflow|Process","567","N","","Approve 'Raise Disputed Transaction'","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveDirectDebitMandateByPayeeWorkflow|Intervention","592","N","","Handle 'Reactive Direct Debit Mandate By Payee' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveDirectDebitMandateByPayeeWorkflow|Process","593","N","","Approve 'Reactive Direct Debit Mandate By Payee'","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveDirectDebitMandateByPayerWorkflow|Intervention","590","N","","Handle 'Reactive Direct Debit Mandate By Payer' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveDirectDebitMandateByPayerWorkflow|Process","591","N","","Approve 'Reactive Direct Debit Mandate By Payer'","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveOrgFSILinkWorkflow|Intervention","628","N","","Handle 'Reactive Org FSI Link' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveOrgFSILinkWorkflow|Investigate","629","N","","Investigate 'Reactive Org FSI Link'","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveOrgFSILinkWorkflow|Process","627","N","","Approve 'Reactive Org FSI Link'","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveTerritoryWorkflow|Investigate","676","N","","Investigate 'Reactive Territory'","1"<endrec>
"CPS.TASK_TYPE","IC_ReactiveTerritoryWorkflow|Process","675","N","","Approve 'Reactive Territory'","1"<endrec>
"CPS.TASK_TYPE","IC_RecycleMSISDNWorkflow|Process","389","N","","Approve 'Recycle MSISDN'","1"<endrec>
"CPS.TASK_TYPE","IC_RegisterCard4CustomerWorkflow|Intervention","644","N","","Handle 'Register Card For Customer' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_RegisterCard4CustomerWorkflow|Process","643","N","","Approve 'Register Card For Customer'","1"<endrec>
"CPS.TASK_TYPE","IC_RegisterCard4GroupWorkflow|Intervention","646","N","","Handle 'Register Card For Group' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_RegisterCard4GroupWorkflow|Process","645","N","","Approve 'Register Card For Group'","1"<endrec>
"CPS.TASK_TYPE","IC_RegisterCard4OrgWorkflow|Intervention","648","N","","Handle 'Register Card For Org' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_RegisterCard4OrgWorkflow|Process","647","N","","Approve 'Register Card For Org'","1"<endrec>
"CPS.TASK_TYPE","IC_ReleaseTerritoryWorkflow|Investigate","672","N","","Investigate 'Release Territory'","1"<endrec>
"CPS.TASK_TYPE","IC_ReleaseTerritoryWorkflow|Process","671","N","","Approve 'Release Territory'","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveCNICFromBlacklistWorkflow|Modify","202","N","","Submit 'Remove CNIC from Black List'","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveCNICFromBlacklistWorkflow|Process","201","N","","Approve 'Remove CNIC from Black List'","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveCustStateTagWorkflow|Intervention","708","N","","Handle 'Remove Customer State Tag'","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveCustStateTagWorkflow|Investigate","707","N","","Investigate 'Remove Customer State Tag'","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveGroupMemberWorkflow|Intervention","515","N","","Handle 'Remove Group Member' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveGroupMemberWorkflow|Investigate","506","N","","Investigate 'Remove Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveGroupMemberWorkflow|Process","505","N","","Approve 'Remove Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_RemoveSIMWorkflow|Intervention","377","N","","Handle Remove SIM Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetCustSecretWordWorkflow|Intervention","228","N","","Handle Reset Customer Secret Word Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetCustomerPinWorkflow|Intervention","204","N","","Handle 'Reset Customer PIN' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetCustomerPinWorkflow|Investigate","301","N","","Investigate 'Reset Customer PIN'","1"<endrec>
"CPS.TASK_TYPE","IC_ResetCustomerPinWorkflow|Process","203","N","","Approve 'Reset Customer PIN'","1"<endrec>
"CPS.TASK_TYPE","IC_ResetOrgOperSecretWordWorkflow|Intervention","229","N","","Handle Reset Organization Operator Secret Word Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetOrgOperatorPINWorkflow|Intervention","206","N","","Handle 'Reset Organization Operator PIN' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetOrgOperatorPINWorkflow|Investigate","302","N","","Investigate 'Approve Reset Organization Operator PIN'","1"<endrec>
"CPS.TASK_TYPE","IC_ResetOrgOperatorPINWorkflow|Process","205","N","","Approve 'Reset Organization Operator PIN'","1"<endrec>
"CPS.TASK_TYPE","IC_ResetOrgOperatorPasswordWorkflow|Intervention","208","N","","Handle 'Approve Reset Organization Operator Password' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetOrgOperatorPasswordWorkflow|Investigate","303","N","","Investigate 'Reset Organization Operator Password'","1"<endrec>
"CPS.TASK_TYPE","IC_ResetOrgOperatorPasswordWorkflow|Process","207","N","","Approve 'Reset Organization Operator Password'","1"<endrec>
"CPS.TASK_TYPE","IC_ResetSIMWorkflow|Intervention","384","N","","Handle Reset SIM Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetSpOperatorPasswordWorkflow|Intervention","210","N","","Handle 'Approve Reset Sp Operator Password' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ResetSpOperatorPasswordWorkflow|Investigate","304","N","","Investigate 'Reset SP Operator Password'","1"<endrec>
"CPS.TASK_TYPE","IC_ResetSpOperatorPasswordWorkflow|Process","209","N","","Approve 'Reset SP Operator Password'","1"<endrec>
"CPS.TASK_TYPE","IC_ResurrectSIMWorkflow|Intervention","379","N","","Handle Resurrect SIM Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ReuseSIMWorkflow|Intervention","378","N","","Handle Reuse SIM Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_SetOrgOperatorAPIPasswordWorkflow|Intervention","400","N","","Handle 'Set Organization Operator API Password' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_SetPINWorkflow|Intervention","695","N","","Handle 'Approve Set PIN' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_SetPINWorkflow|Investigate","696","N","","Investigate 'Set PIN'","1"<endrec>
"CPS.TASK_TYPE","IC_SetPINWorkflow|Process","694","N","","Approve 'Set PIN'","1"<endrec>
"CPS.TASK_TYPE","IC_SetSPOperatorAPIPasswordWorkflow|Intervention","401","N","","Handle 'Set SP Operator API Password' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_SubscribeSavingPlanWorkflow|Intervention","616","N","","Handle 'Subscribe Saving Plan' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_SubscribeSavingPlanWorkflow|Process","617","N","","Approve 'Subscribe Saving Plan'","1"<endrec>
"CPS.TASK_TYPE","IC_SuspendOrgFSILinkWorkflow|Intervention","625","N","","Handle 'Suspend Org FSI Link' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_SuspendOrgFSILinkWorkflow|Investigate","626","N","","Investigate 'Suspend Org FSI Link'","1"<endrec>
"CPS.TASK_TYPE","IC_SuspendOrgFSILinkWorkflow|Process","624","N","","Approve 'Suspend Org FSI Link'","1"<endrec>
"CPS.TASK_TYPE","IC_TransactionStatusQueryWorkflow|Intervention","431","N","","Handle 'Transaction Status Query' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_TransferLoyaltyPointsWorkflow|Intervention","670","N","","Handle 'Identity Loyalty Points Transfer' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_TransferLoyaltyPointsWorkflow|Investigate","668","N","","Investigate 'Identity Loyalty Points Transfer'","1"<endrec>
"CPS.TASK_TYPE","IC_TransferLoyaltyPointsWorkflow|Process","669","N","","Approve 'Identity Loyalty Points Transfer'","1"<endrec>
"CPS.TASK_TYPE","IC_UnSubscribeSavingPlanWorkflow|Intervention","618","N","","Handle 'UnSubscribe Saving Plan' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnSubscribeSavingPlanWorkflow|Process","619","N","","Approve 'UnSubscribe Saving Plan'","1"<endrec>
"CPS.TASK_TYPE","IC_UnlinkIdentitiesWorkflow|Intervention","615","N","","Handle 'Unlink Identities' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnlinkIdentitiesWorkflow|Process","613","N","","Approve 'Unlink Identities'","1"<endrec>
"CPS.TASK_TYPE","IC_UnlockCustomerAPIPasswordWorkflow|Intervention","560","N","","Handle Unlock Customer API Password Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnlockCustomerPinWorkflow|Intervention","230","N","","Handle Unlock Customer PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnlockOrgOperPINWorkflow|Intervention","231","N","","Handle Unlock Organization Operator PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnlockOrgOperPasswordWorkflow|Intervention","232","N","","Handle Unlock Organization Operator Password Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnlockOrgOperatorAPIPasswordWorkflow|Intervention","403","N","","Handle 'Unlock Organization Operator API Password' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnlockSPOperPasswordWorkflow|Intervention","233","N","","Handle Unlock SP Operator Password Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UnlockSPOperatorAPIPasswordWorkflow|Intervention","402","N","","Handle 'Unlock SP Operator API Password' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateCustomerFFWorkflow|Intervention","730","N","","Handle 'Update CustomerFF'","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateCustomerFFWorkflow|Investigate","729","N","","Investigate 'Update CustomerFF'","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateCustomerMenuWorkflow|Intervention","382","N","","Handle Update Customer Menu Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateICCIDWorkflow|Intervention","757","N","","Handle Update ICCID Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateIdentityStatusWorkflow|Investigate","362","N","","Investigate 'Update Identity Status'","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateIdentityStatusWorkflow|Process","185","N","","Request to Update Identity Status","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateOrgOperatorMenuWorkflow|Intervention","383","N","","Handle Update Organization Operator Menu Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UpdatePrefContactfWorkflow|Intervention","740","N","","Handle 'Update PrefContact'","1"<endrec>
"CPS.TASK_TYPE","IC_UpdatePrefContactfWorkflow|Investigate","739","N","","Investigate 'Update PrefContact'","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateStaticQRCodeStatusWorkflow|Intervention","719","N","","Handle 'Update Static QRCode Status Task'","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateStaticQRCodeStatusWorkflow|Investigate","720","N","","Investigate 'Update Static QRCode Status Task'","1"<endrec>
"CPS.TASK_TYPE","IC_UpdateStaticQRCodeStatusWorkflow|Process","717","N","","Approve 'Update Static QRCode Status Task'","1"<endrec>
"CPS.TASK_TYPE","IC_UpgradeCustomerWorkflow|Intervention","143","N","","Handle 'Upgrade Customer' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_UpgradeCustomerWorkflow|Investigate","299","N","","Investigate 'Upgrade Customer'","1"<endrec>
"CPS.TASK_TYPE","IC_UpgradeCustomerWorkflow|Modify","142","N","","Submit 'Upgrade Customer'","1"<endrec>
"CPS.TASK_TYPE","IC_UpgradeCustomerWorkflow|Process","141","N","","Approve 'Upgrade Customer'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToCustomerWorkflow|Investigate","366","N","","Investigate 'Assign Account Rule Profile to Customer'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToCustomerWorkflow|Modify","145","N","","Submit 'Assign Account Rule Profile to Customer'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToCustomerWorkflow|Process","144","N","","Approve 'Assign Account Rule Profile to Customer'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToGroupWorkflow|Investigate","496","N","","Investigate 'Assign Account Rule Profile to Group'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToGroupWorkflow|Modify","494","N","","Submit 'Assign Account Rule Profile to Group'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToGroupWorkflow|Process","495","N","","Approve 'Assign Account Rule Profile to Group'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToOrgWorkflow|Investigate","300","N","","Investigate 'Assign Account Rule Profile To Organization'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToOrgWorkflow|Modify","147","N","","Submit 'Assign Account Rule Profile to Organization'","1"<endrec>
"CPS.TASK_TYPE","TC_AssignAccountRuleProfileToOrgWorkflow|Process","146","N","","Approve 'Assign Account Rule Profile to Organization'","1"<endrec>
"CPS.TASK_TYPE","TC_BulkTaskPlanWorkflow|Process","1","N","","Approve 'Manage Bulk Task Plan'","1"<endrec>
"CPS.TASK_TYPE","TC_BulkTaskPlanWorkflow|Process#1#Level1","1","N","","Process#1#Level1","1"<endrec>
"CPS.TASK_TYPE","TC_BulkTaskPlanWorkflow|Process#2#Level2","1","N","","Process#2#Level2","1"<endrec>
"CPS.TASK_TYPE","TC_BulkTaskPlanWorkflow|Process#3#Level3","1","N","","Process#3#Level3","1"<endrec>
"CPS.TASK_TYPE","TC_BulkTaskPlanWorkflow|Process#4#Level4","1","N","","Process#4#Level4","1"<endrec>
"CPS.TASK_TYPE","TC_BulkTaskPlanWorkflow|Process#5#Level5","1","N","","Process#5#Level5","1"<endrec>
"CPS.TASK_TYPE","TC_BulkTaskPlanWorkflow|SecondApproval","693","N","","Second Approve 'Manage Bulk Task Plan'","1"<endrec>
"CPS.TASK_TYPE","TC_CommissionApproveWorkflow|CancelRollDown","171","N","","Rejected Commission Roll-down","1"<endrec>
"CPS.TASK_TYPE","TC_CommissionApproveWorkflow|ConfirmRollDown","170","N","","Approve Commission Roll-down","1"<endrec>
"CPS.TASK_TYPE","TC_CommissionApproveWorkflow|Process","167","N","","Approve Commission Payment","1"<endrec>
"CPS.TASK_TYPE","TC_CommissionApproveWorkflow|RejectChoose","169","N","","Reject Commission Payment","1"<endrec>
"CPS.TASK_TYPE","TC_CommissionApproveWorkflow|RejectClawBack","168","N","","Approve Commission Payment/Claw-back","1"<endrec>
"CPS.TASK_TYPE","TC_CommissionClawBackWorkflow|Process","172","N","","Commission Claw-back","1"<endrec>
"CPS.TASK_TYPE","TC_ComplexRelationshipConfirmWorkflow|Investigate","651","N","","Investigate 'Complex Relationship Confirm'","1"<endrec>
"CPS.TASK_TYPE","TC_ComplexRelationshipConfirmWorkflow|Process","650","N","","Transaction Confirmation For Complex Relationship","1"<endrec>
"CPS.TASK_TYPE","TC_InvestigateCriticallyHighAccountBalanceWorkflow|Process","186","N","","Investigate Abnormal Large Account Balance","1"<endrec>
"CPS.TASK_TYPE","TC_InvestigateCriticallyLowAccountBalanceWorkflow|Process","187","N","","Investigate Abnormal Low Account Balance","1"<endrec>
"CPS.TASK_TYPE","TC_PayMNOWorkflow|Process","194","N","","Approve 'Pay MNO'","1"<endrec>
"CPS.TASK_TYPE","TC_ReconciliationWorkflow|Process","173","N","","Reconciliation","1"<endrec>
"CPS.TASK_TYPE","TC_RevenueSettlementWorkflow|Continue","189","N","","Handle 'Submit Settlement Transaction'  Exception","1"<endrec>
"CPS.TASK_TYPE","TC_RevenueSettlementWorkflow|ContinueAndTerminate","190","N","","Handle 'Net Settlement Profit' Exception","1"<endrec>
"CPS.TASK_TYPE","TC_RevenueSettlementWorkflow|Process","188","N","","Approve Settlement Process Plan","1"<endrec>
"CPS.TASK_TYPE","TC_TransactionConfirmWorkflow|Investigate","367","N","","Investigate 'Confirm Transction'","1"<endrec>
"CPS.TASK_TYPE","TC_TransactionConfirmWorkflow|Process","191","N","","Transaction Confirmation","1"<endrec>
"CPS.TASK_TYPE","UCC_ActiveKYCFieldWorkflow|Investigate","391","N","","Investigate 'Active KYC Field'","1"<endrec>
"CPS.TASK_TYPE","UCC_ActiveKYCFieldWorkflow|Process","390","N","","Approve 'Active KYC Field'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccountTypeVersionWorkflow|Investigate","313","N","","Investigate 'Release New Account Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccountTypeVersionWorkflow|Process","150","N","","Approve 'Release New Account Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccountingModelVersionStatusWorkflow|Investigate","315","N","","Investigate 'Release New Accounting Model Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccountingModelVersionStatusWorkflow|Process","151","N","","Approve 'Release New Accounting Model Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccumulatorVersionStatusWorkFlow|Investigate","415","N","","Investigate 'Release New Accumulator Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccumulatorVersionStatusWorkFlow|Process","414","N","","Approve 'Release New Accumulator Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccumulatorVersionStatusWorkflow|Investigate","419","N","","Investigate 'Release New Accumulator Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeAccumulatorVersionStatusWorkflow|Process","418","N","","Approve 'Release New Accumulator Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeBundleConfigurationVersionWorkflow|Investigate","563","N","","Investigate 'Release New Bundle Configuration Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeBundleConfigurationVersionWorkflow|Process","561","N","","Approve 'Release New Bundle Configuration Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeChargeDistributionVersionWorkflow|Investigate","317","N","","Investigate 'Release New Charge Distribution Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeChargeDistributionVersionWorkflow|Process","152","N","","Approve 'Release New Charge Distribution Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeChargeProfileVersionWorkflow|Investigate","319","N","","Investigate 'Release New Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeChargeProfileVersionWorkflow|Process","153","N","","Approve 'Release New Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeChargeTypeVersionWorkflow|Investigate","321","N","","Investigate 'Release New Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeChargeTypeVersionWorkflow|Process","154","N","","Approve 'Release New Charge Type Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeDefaultChargeProfileVersionWorkflow|Investigate","406","N","","Investigate 'Release New Default Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeDefaultChargeProfileVersionWorkflow|Process","404","N","","Approve 'Release New Default Charge Profile Version'","1"<endrec>
"CPS.TASK_TYPE","UCC_ChangeDiscountRuleVersionStatusWorkflow|Investigate","656","N","","Investigate 'Release New Discount Rule Version'","1"<endrec>
