CONVERTOR_ID,DATA_FORMAT,DATA_TYPE,GETTING_STRING,GETTING_TYPE,PARA_ID,SOURCE_PARA_CODE,VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"","","String","","SOURCE_GETTING","100093030","AdditionalData.AdditionalDataItem.Receiver_Gender",""<endrec>
"","","String","","SOURCE_GETTING","100093031","AdditionalData.AdditionalDataItem.Receiver_Nationality",""<endrec>
"","","String","","SOURCE_GETTING","100093046","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","100093071","Receiver_PersonalDetails_Email",""<endrec>
"","","String","","SOURCE_GETTING","100093072","Receiver_IDDetails_IDEffectiveDate",""<endrec>
"","","String","","SOURCE_GETTING","100093182","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","100093186","Result.ResultParameters.OrganizationInfo.OrganizationName",""<endrec>
"","","String","","SOURCE_GETTING","100093187","Result.ResultParameters.OrganizationInfo.ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","100093188","Result.ResultParameters.OrganizationInfo.IdentityStatus",""<endrec>
"","","String","","SOURCE_GETTING","100093189","Result.ResultParameters.IdentityId",""<endrec>
"","","String","","SOURCE_GETTING","115317","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","115318","Result.ResultParameters.ReportFilePath",""<endrec>
"","","Integer","","SOURCE_GETTING","115319","Result.ResultParameters.SuccessRecords",""<endrec>
"","","Integer","","SOURCE_GETTING","115320","Result.ResultParameters.InvalidRecords",""<endrec>
"","","Integer","","SOURCE_GETTING","115321","Result.ResultParameters.FailureRecords",""<endrec>
"","","String","","SOURCE_GETTING","115322","Result.ResultParameters.TotalFee",""<endrec>
"","","String","","SOURCE_GETTING","115323","Result.ResultParameters.ActualTotalAmount",""<endrec>
"","","String","","SOURCE_GETTING","115477","BillReferenceNumber",""<endrec>
"","","String","","SOURCE_GETTING","115488","TransactionAmount",""<endrec>
"","","String","","SOURCE_GETTING","115489","RechargeMSISDN",""<endrec>
"","","String","","SOURCE_GETTING","115491","TransactionAmount",""<endrec>
"","","String","","SOURCE_GETTING","115492","RechargeMSISDN",""<endrec>
"","","String","","SOURCE_GETTING","115504","TransactionAmount",""<endrec>
"","","String","","SOURCE_GETTING","115505","RechargeMSISDN",""<endrec>
"","","String","","SOURCE_GETTING","115512","TransactionAmount",""<endrec>
"","","String","","SOURCE_GETTING","115513","RechargeMSISDN",""<endrec>
"","","String","","VALUE_GETTING","115543","","100"<endrec>
"","","String","","VALUE_GETTING","115544","","-1"<endrec>
"","","String","","VALUE_GETTING","115547","","101"<endrec>
"","","String","","VALUE_GETTING","115548","","100"<endrec>
"","","String","","VALUE_GETTING","115549","","0"<endrec>
"","","String","","VALUE_GETTING","115551","","102"<endrec>
"","","String","","VALUE_GETTING","115552","","100"<endrec>
"","","String","","SOURCE_GETTING","115553","RechargedMSISDN",""<endrec>
"","","String","","VALUE_GETTING","115555","","103"<endrec>
"","","String","","VALUE_GETTING","115556","","-1"<endrec>
"","","String","","VALUE_GETTING","115557","","3"<endrec>
"","","String","","VALUE_GETTING","115559","","104"<endrec>
"","","String","","VALUE_GETTING","115560","","-1"<endrec>
"","","String","","VALUE_GETTING","115561","","0"<endrec>
"","","String","","VALUE_GETTING","115563","","105"<endrec>
"","","String","","VALUE_GETTING","115564","","-1"<endrec>
"","","String","","VALUE_GETTING","115567","","106"<endrec>
"","","String","","VALUE_GETTING","115568","","105"<endrec>
"","","String","","VALUE_GETTING","115571","","107"<endrec>
"","","String","","VALUE_GETTING","115572","","106"<endrec>
"","","String","","VALUE_GETTING","115573","","0"<endrec>
"","","String","","VALUE_GETTING","115575","","108"<endrec>
"","","String","","VALUE_GETTING","115576","","106"<endrec>
"","","String","","SOURCE_GETTING","115577","CallingCellID",""<endrec>
"","","String","","SOURCE_GETTING","115581","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","115583","BillReferenceNumber",""<endrec>
"","","String","","SOURCE_GETTING","115584","RechargeMSISDN",""<endrec>
"","","String","","SOURCE_GETTING","115585","TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","115586","TransactionAmount",""<endrec>
"","","String","","VALUE_GETTING","115588","","109"<endrec>
"","","String","","VALUE_GETTING","115589","","106"<endrec>
"","","String","","VALUE_GETTING","115596","","110"<endrec>
"","","String","","VALUE_GETTING","115597","","109"<endrec>
"","","String","","SOURCE_GETTING","115598","TransactionID",""<endrec>
"","","String","","VALUE_GETTING","115600","","111"<endrec>
"","","String","","VALUE_GETTING","115601","","109"<endrec>
"","","String","","SOURCE_GETTING","115602","RechargedMSISDN",""<endrec>
"","","String","","VALUE_GETTING","115608","","112"<endrec>
"","","String","","VALUE_GETTING","115609","","109"<endrec>
"","","String","","VALUE_GETTING","115610","","999"<endrec>
"","","String","","VALUE_GETTING","115612","","113"<endrec>
"","","String","","VALUE_GETTING","115613","","109"<endrec>
"","","String","","VALUE_GETTING","115616","","114"<endrec>
"","","String","","VALUE_GETTING","115617","","113"<endrec>
"","","String","","SOURCE_GETTING","115618","Amount",""<endrec>
"","","String","","VALUE_GETTING","115620","","115"<endrec>
"","","String","","VALUE_GETTING","115621","","113"<endrec>
"","","String","","VALUE_GETTING","115622","","0"<endrec>
"","","String","","VALUE_GETTING","115624","","116"<endrec>
"","","String","","VALUE_GETTING","115625","","109"<endrec>
"","","String","","SOURCE_GETTING","115626","TradeTime",""<endrec>
"","","String","","VALUE_GETTING","115632","","117"<endrec>
"","","String","","VALUE_GETTING","115633","","109"<endrec>
"","","String","","SOURCE_GETTING","115634","ShortCode",""<endrec>
"","","String","","VALUE_GETTING","115636","","118"<endrec>
"","","String","","VALUE_GETTING","115637","","109"<endrec>
"","","String","","SOURCE_GETTING","115638","SenderMSISDN",""<endrec>
"","","String","","VALUE_GETTING","115732","","cps_test_Password"<endrec>
"","","String","","VALUE_GETTING","115733","","cps_test_Timestamp"<endrec>
"","","String","","VALUE_GETTING","115734","","cps_test_ConversationID"<endrec>
"","","String","","VALUE_GETTING","116689","","name"<endrec>
"","","String","","VALUE_GETTING","116690","","cps"<endrec>
"","","String","","VALUE_GETTING","116715","","0"<endrec>
"","","String","","VALUE_GETTING","116716","","0"<endrec>
"","","String","","VALUE_GETTING","116717","","0"<endrec>
"","","String","","VALUE_GETTING","116718","","0"<endrec>
"","","String","","VALUE_GETTING","116719","","0"<endrec>
"","","String","","VALUE_GETTING","116720","","10415"<endrec>
"","","String","","VALUE_GETTING","116721","","2011"<endrec>
"","","String","","VALUE_GETTING","116722","","2011"<endrec>
"","","String","","VALUE_GETTING","116723","","2011"<endrec>
"","","String","","VALUE_GETTING","116724","","2011"<endrec>
"","","String","","VALUE_GETTING","116725","","2011"<endrec>
"","","String","","VALUE_GETTING","116726","","2011"<endrec>
"","","String","","VALUE_GETTING","116728","","2011"<endrec>
"","","String","","VALUE_GETTING","116729","","2011"<endrec>
"","","String","","VALUE_GETTING","116730","","2011"<endrec>
"","","String","","VALUE_GETTING","116731","","2011"<endrec>
"","","String","","VALUE_GETTING","116732","","2011"<endrec>
"","","String","","VALUE_GETTING","116734","","2011"<endrec>
"","","String","","VALUE_GETTING","116735","","2011"<endrec>
"","","String","","VALUE_GETTING","116737","","119"<endrec>
"","","String","","VALUE_GETTING","116738","","-1"<endrec>
"","","String","","VALUE_GETTING","116739","","$INVOKE:SystemHelper.getCurrentTimeMillis()"<endrec>
"","","String","","VALUE_GETTING","116740","","0"<endrec>
"","","String","","VALUE_GETTING","116743","","100"<endrec>
"","","String","","VALUE_GETTING","116744","","-1"<endrec>
"","","String","","VALUE_GETTING","116746","","0"<endrec>
"","","String","","VALUE_GETTING","116748","","101"<endrec>
"","","String","","VALUE_GETTING","116749","","100"<endrec>
"","","String","","VALUE_GETTING","116750","","0"<endrec>
"","","String","","VALUE_GETTING","116751","","0"<endrec>
"","","String","","VALUE_GETTING","116753","","102"<endrec>
"","","String","","VALUE_GETTING","116754","","100"<endrec>
"","","String","","SOURCE_GETTING","116755","RechargedMSISDN",""<endrec>
"","","String","","VALUE_GETTING","116756","","0"<endrec>
"","","String","","VALUE_GETTING","116758","","103"<endrec>
"","","String","","VALUE_GETTING","116759","","-1"<endrec>
"","","String","","VALUE_GETTING","116760","","4"<endrec>
"","","String","","VALUE_GETTING","116761","","0"<endrec>
"","","String","","VALUE_GETTING","116763","","104"<endrec>
"","","String","","VALUE_GETTING","116764","","-1"<endrec>
"","","String","","VALUE_GETTING","116765","","2"<endrec>
"","","String","","VALUE_GETTING","116766","","0"<endrec>
"","","String","","VALUE_GETTING","116768","","105"<endrec>
"","","String","","VALUE_GETTING","116769","","-1"<endrec>
"","","String","","VALUE_GETTING","116771","","10415"<endrec>
"","","String","","VALUE_GETTING","116773","","106"<endrec>
"","","String","","VALUE_GETTING","116774","","105"<endrec>
"","","String","","VALUE_GETTING","116776","","2011"<endrec>
"","","String","","VALUE_GETTING","116788","","107"<endrec>
"","","String","","VALUE_GETTING","116789","","106"<endrec>
"","","String","","VALUE_GETTING","116791","","2011"<endrec>
"","","String","","VALUE_GETTING","116793","","108"<endrec>
"","","String","","VALUE_GETTING","116794","","107"<endrec>
"","","String","","SOURCE_GETTING","116795","TransactionID",""<endrec>
"","","String","","VALUE_GETTING","116796","","2011"<endrec>
"","","String","","VALUE_GETTING","116798","","109"<endrec>
"","","String","","VALUE_GETTING","116799","","107"<endrec>
"","","String","","SOURCE_GETTING","116800","TradeTime",""<endrec>
"","","String","","VALUE_GETTING","116801","","2011"<endrec>
"","","String","","VALUE_GETTING","116803","","110"<endrec>
"","","String","","VALUE_GETTING","116804","","107"<endrec>
"","","String","","VALUE_GETTING","116805","","$INVOKE:SystemHelper.getCurrentSeconds()"<endrec>
"","","String","","VALUE_GETTING","116806","","2011"<endrec>
"","","String","","VALUE_GETTING","116808","","111"<endrec>
"","","String","","VALUE_GETTING","116809","","107"<endrec>
"","","String","","VALUE_GETTING","116810","","999"<endrec>
"","","String","","VALUE_GETTING","116811","","2011"<endrec>
"","","String","","VALUE_GETTING","116848","","112"<endrec>
"","","String","","VALUE_GETTING","116849","","-1"<endrec>
"","","String","","VALUE_GETTING","116850","","$INVOKE:SystemHelper.getCurrentTimeMillis()"<endrec>
"","","String","","VALUE_GETTING","116851","","0"<endrec>
"","","String","","SOURCE_GETTING","116925","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","116926","ResponseDesc",""<endrec>
"","","String","","SOURCE_GETTING","116946","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","116947","ResponseDesc",""<endrec>
"","","String","","SOURCE_GETTING","116949","ResultCode",""<endrec>
"","","String","","SOURCE_GETTING","116973","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116974","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116975","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116977","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116978","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116979","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116981","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116982","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116983","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116985","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116986","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116987","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116988","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116990","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116991","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116992","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116993","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116995","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","116996","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116997","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116998","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","116999","ResultDesc",""<endrec>
"","","String","","SOURCE_GETTING","117814","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","Long","","VALUE_GETTING","117957","","541211111111111"<endrec>
"","","Long","","VALUE_GETTING","117958","","220000"<endrec>
"","","String","","SOURCE_GETTING","117959","MinimumAmount",""<endrec>
"","","String","","VALUE_GETTING","117960","","$INVOKE:SystemHelper.getCurrentDateTime()"<endrec>
"","","String","","VALUE_GETTING","117961","","$REF.TARGET:Request.TransmissionDateAndTime"<endrec>
"","","String","","VALUE_GETTING","117962","","$REF.TARGET:Request.TransmissionDateAndTime"<endrec>
"","","String","","VALUE_GETTING","117963","","$REF.TARGET:Request.TransmissionDateAndTime"<endrec>
"","","String","","VALUE_GETTING","117964","","0000"<endrec>
"","","String","","VALUE_GETTING","117965","","000000"<endrec>
"","","String","","SOURCE_GETTING","117966","RechargedMSISDN",""<endrec>
"","","String","","VALUE_GETTING","117967","","11111111"<endrec>
"","","String","","VALUE_GETTING","117968","","111111111111111"<endrec>
"","","String","","VALUE_GETTING","117969","","1111111111111111111111111111111111111111"<endrec>
"","","String","","VALUE_GETTING","117970","","843"<endrec>
"","","String","","VALUE_GETTING","117971","","00011111"<endrec>
"ThirdPartyReferenceConvertor","","String","","CONVERTOR_GETTING","117972","OrderId",""<endrec>
"","","String","","VALUE_GETTING","117973","","01"<endrec>
"","","String","","SOURCE_GETTING","117974","OrderId",""<endrec>
"","","String","","VALUE_GETTING","118014","","0200"<endrec>
"","","String","","VALUE_GETTING","150020","","SendMnyPayBillNameSearch"<endrec>
"","","String","","SOURCE_GETTING","150021","OriginalRequestID",""<endrec>
"","","String","","VALUE_GETTING","150022","","2000"<endrec>
"","","String","","VALUE_GETTING","150023","","Success"<endrec>
"","","String","","VALUE_GETTING","150024","","USSDPushConfirm"<endrec>
"","","String","","SOURCE_GETTING","150027","TimeStamp",""<endrec>
"","","String","","VALUE_GETTING","150028","","SendMnyPayBillNameSearch"<endrec>
"","","String","","SOURCE_GETTING","150029","TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","150031","UserName",""<endrec>
"","","String","","SOURCE_GETTING","150032","Password",""<endrec>
"","","String","","SOURCE_GETTING","150033","RemoteAddress",""<endrec>
"","","String","","VALUE_GETTING","150036","","2"<endrec>
"","","String","","VALUE_GETTING","150037","","Application"<endrec>
"","","String","","SOURCE_GETTING","150039","InitiatorIdentityUserName",""<endrec>
"","","String","","SOURCE_GETTING","150040","InitiatorIdentityPassword",""<endrec>
"","","String","","SOURCE_GETTING","150041","InitiatorIdentityRemoateAddress",""<endrec>
"","","String","","SOURCE_GETTING","150042","ResultURL",""<endrec>
