CHANNELS,LOAD_DATA_TS,REASON_TYPE_UNIQUE_ID,TEMPLATE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"API|STK|SYSTEM|USSD|WEB","","937487621","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937488585","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937490585","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937490587","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937490621","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937490631","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937490633","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937493584","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937493587","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937496698","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937496729","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937496822","ReverseTransaction"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937496827","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937496866","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937497637","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937498809","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937498817","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937502735","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937502765","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937509883","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937510011","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937510044","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937510095","BillPayment"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937510170","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937510171","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937510320","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937512871","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937512884","BillPayment"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937512886","BillPayment"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937513746","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937514750","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937514753","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937515763","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937515804","VoucherRedeeming"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937515956","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937516772","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937527733","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937527750","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937532819","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937532885","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937533737","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937533830","VoucherRedeeming"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937535832","Voucher Redeeming To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937536745","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937536778","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937537746","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937537747","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937537755","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937537756","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539867","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539868","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539877","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539927","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539931","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539932","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539933","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937539946","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937542747","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937545727","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937548730","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937548863","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937549762","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937549766","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937549767","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937549816","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937552753","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937556728","VoucherRedeeming"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937556729","VoucherRedeeming"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937562727","VoucherRedeeming"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937566740","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937566742","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937566768","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937567741","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937567742","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937567744","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937567746","Foreign Exchange Identity to Sp"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937570737","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937574760","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937575772","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937575778","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937577766","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937583760","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937583796","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937583797","AirTime"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937585829","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937585831","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937585832","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937585839","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937588761","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937588763","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937588765","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937594796","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937594801","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937594802","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937609769","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937609770","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937609773","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937609805","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937612903","ReverseTransaction"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937619891","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937664948","VoucherRedeeming"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937664953","VoucherRedeeming"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937664956","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937664968","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937664970","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937664972","ApplyVoucher"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937665006","Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937665089","Foreign Exchange Direct Transfer"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937665119","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD|WEB","","937665136","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|WEB","","937219372","ReverseTransaction"<endrec>
"API|STK|SYSTEM|WEB","","937219373","ReverseTransaction"<endrec>
"API|STK|SYSTEM|WEB","","937392632","Transfer"<endrec>
"API|STK|SYSTEM|WEB","","937498790","DirectTransfer"<endrec>
"API|STK|USSD","","937150131","DirectTransfer"<endrec>
"API|STK|USSD","","937150132","DirectTransfer"<endrec>
"API|STK|USSD","","937150133","DirectTransfer"<endrec>
"API|STK|USSD","","937150134","DirectTransfer"<endrec>
"API|STK|USSD","","937155145","QueryBalance"<endrec>
"API|STK|USSD","","937156168","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937156174","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937156179","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937157185","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937161209","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937161210","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937162201","Transfer"<endrec>
"API|STK|USSD","","937163205","DirectTransfer"<endrec>
"API|STK|USSD","","937163207","BillPaymentWithConfirmation"<endrec>
"API|STK|USSD","","937164223","VoucherRedeeming"<endrec>
"API|STK|USSD","","937166361","DirectTransfer"<endrec>
"API|STK|USSD","","937166362","Transfer"<endrec>
"API|STK|USSD","","937166412","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937166414","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937166416","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937166417","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937166459","Transfer"<endrec>
"API|STK|USSD","","937166466","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937167357","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937167358","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937167359","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937167364","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937167365","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937167378","Transfer"<endrec>
"API|STK|USSD","","937167379","VoucherIssuing"<endrec>
"API|STK|USSD","","937168315","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937168323","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937168326","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937168331","DirectTransfer"<endrec>
"API|STK|USSD","","937171319","DirectTransfer"<endrec>
"API|STK|USSD","","937174338","VoucherIssuing"<endrec>
"API|STK|USSD","","937174339","VoucherRedeeming"<endrec>
"API|STK|USSD","","937174343","ApplyVoucher"<endrec>
"API|STK|USSD","","937174357","DirectTransfer"<endrec>
"API|STK|USSD","","937174380","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937175381","TransferWithConfirmation"<endrec>
"API|STK|USSD","","937175388","VoucherIssuing"<endrec>
"API|STK|USSD","","937176394","TransferWithConfirmation"<endrec>
"API|STK|USSD","","937176395","Transfer"<endrec>
"API|STK|USSD","","937176396","TransferWithConfirmation"<endrec>
"API|STK|USSD","","937176398","Transfer"<endrec>
"API|STK|USSD","","937178401","IMTHomeSendRequestQuote"<endrec>
"API|STK|USSD","","937178449","ApplyVoucher"<endrec>
"API|STK|USSD","","937178452","VoucherRedeeming"<endrec>
"API|STK|USSD","","937178526","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937178532","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937178566","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937178635","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937178669","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937178670","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937179407","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937179419","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937179421","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937180455","VoucherRedeeming"<endrec>
"API|STK|USSD","","937182459","VoucherRedeeming"<endrec>
"API|STK|USSD","","937182533","Transfer"<endrec>
"API|STK|USSD","","937183465","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937183487","DirectTransfer"<endrec>
"API|STK|USSD","","937183503","Transfer"<endrec>
"API|STK|USSD","","937183505","Transfer"<endrec>
"API|STK|USSD","","937183508","DirectTransfer"<endrec>
"API|STK|USSD","","937183509","DirectTransfer"<endrec>
"API|STK|USSD","","937183510","DirectTransfer"<endrec>
"API|STK|USSD","","937183522","VoucherRedeeming"<endrec>
"API|STK|USSD","","937184530","DirectTransfer"<endrec>
"API|STK|USSD","","937184534","DirectTransfer"<endrec>
"API|STK|USSD","","937185533","IMTHomeSendTransferAbroad"<endrec>
"API|STK|USSD","","937188533","ApplyVoucher"<endrec>
"API|STK|USSD","","937190554","ApplyVoucher"<endrec>
"API|STK|USSD","","937190555","ApplyVoucher"<endrec>
"API|STK|USSD","","937190558","ApplyVoucher"<endrec>
"API|STK|USSD","","937190577","DirectTransfer"<endrec>
"API|STK|USSD","","937190578","DirectTransfer"<endrec>
"API|STK|USSD","","937190581","ReverseTransaction"<endrec>
"API|STK|USSD","","937191532","VoucherRedeeming"<endrec>
"API|STK|USSD","","937192539","ReverseTransaction"<endrec>
"API|STK|USSD","","937192546","ApplyVoucher"<endrec>
"API|STK|USSD","","937192550","DirectTransfer"<endrec>
"API|STK|USSD","","937192551","ApplyVoucher"<endrec>
"API|STK|USSD","","937192557","ApplyVoucher"<endrec>
"API|STK|USSD","","937192558","DirectTransfer"<endrec>
"API|STK|USSD","","937192559","DirectTransfer"<endrec>
"API|STK|USSD","","937195530","ApplyVoucher"<endrec>
"API|STK|USSD","","937195547","ApplyVoucher"<endrec>
"API|STK|USSD","","937195563","DirectTransfer"<endrec>
"API|STK|USSD","","937195586","ApplyVoucher"<endrec>
"API|STK|USSD","","937195589","ApplyVoucher"<endrec>
"API|STK|USSD","","937196559","DirectTransfer"<endrec>
"API|STK|USSD","","937197530","ReverseRequest"<endrec>
"API|STK|USSD","","937197542","ReverseRequest"<endrec>
"API|STK|USSD","","937197545","ReverseRequest"<endrec>
"API|STK|USSD","","937197546","ReverseRequest"<endrec>
"API|STK|USSD","","937197552","ReverseRequest"<endrec>
"API|STK|USSD","","937197553","ReverseRequest"<endrec>
"API|STK|USSD","","937197593","VoucherRedeeming"<endrec>
"API|STK|USSD","","937197683","DirectTransfer"<endrec>
"API|STK|USSD","","937197802","Transfer"<endrec>
"API|STK|USSD","","937197852","Transfer"<endrec>
"API|STK|USSD","","937197857","ApplyVoucher"<endrec>
"API|STK|USSD","","937198530","VoucherRedeeming"<endrec>
"API|STK|USSD","","937198533","ApplyVoucher"<endrec>
"API|STK|USSD","","937198534","VoucherRedeeming"<endrec>
"API|STK|USSD","","937198535","VoucherRedeeming"<endrec>
"API|STK|USSD","","937198543","ApplyVoucher"<endrec>
"API|STK|USSD","","937198552","ApplyVoucher"<endrec>
"API|STK|USSD","","937198553","ApplyVoucher"<endrec>
"API|STK|USSD","","937198573","Transfer"<endrec>
"API|STK|USSD","","937198596","VoucherRedeeming"<endrec>
"API|STK|USSD","","937199558","DirectTransfer"<endrec>
"API|STK|USSD","","937202531","DirectTransfer"<endrec>
"API|STK|USSD","","937202532","DirectTransfer"<endrec>
"API|STK|USSD","","937203536","DirectTransfer"<endrec>
"API|STK|USSD","","937203550","DirectTransfer"<endrec>
"API|STK|USSD","","937203554","DirectTransfer"<endrec>
"API|STK|USSD","","937203563","DirectTransfer"<endrec>
"API|STK|USSD","","937205580","DirectTransfer"<endrec>
"API|STK|USSD","","937205582","DirectTransfer"<endrec>
"API|STK|USSD","","937205587","DirectTransfer"<endrec>
"API|STK|USSD","","937205589","DirectTransfer"<endrec>
"API|STK|USSD","","937205590","DirectTransfer"<endrec>
"API|STK|USSD","","937205618","Transfer"<endrec>
"API|STK|USSD","","937205674","ApplyVoucher"<endrec>
"API|STK|USSD","","937205681","ApplyVoucher"<endrec>
"API|STK|USSD","","937205684","ApplyVoucher"<endrec>
"API|STK|USSD","","937205700","ApplyVoucher"<endrec>
"API|STK|USSD","","937205701","ApplyVoucher"<endrec>
"API|STK|USSD","","937205702","ApplyVoucher"<endrec>
"API|STK|USSD","","937205719","ApplyVoucher"<endrec>
"API|STK|USSD","","937206531","ApplyVoucher"<endrec>
"API|STK|USSD","","937209540","FSIQuerySavingBalance"<endrec>
"API|STK|USSD","","937210543","ApplyVoucher"<endrec>
"API|STK|USSD","","937210545","ApplyVoucher"<endrec>
"API|STK|USSD","","937210546","ApplyVoucher"<endrec>
"API|STK|USSD","","937210577","DirectTransfer"<endrec>
"API|STK|USSD","","937210581","DirectTransfer"<endrec>
"API|STK|USSD","","937210582","ApplyVoucher"<endrec>
"API|STK|USSD","","937210585","FSISavingsDepositWithConfirmMessage"<endrec>
"API|STK|USSD","","937210586","DirectTransfer"<endrec>
"API|STK|USSD","","937210588","FSILoanRepayment"<endrec>
"API|STK|USSD","","937210589","ApplyVoucher"<endrec>
"API|STK|USSD","","937210590","ApplyVoucher"<endrec>
"API|STK|USSD","","937210591","ApplyVoucher"<endrec>
"API|STK|USSD","","937210593","FSILoanRepayment"<endrec>
"API|STK|USSD","","937210595","FSILoanRequest"<endrec>
"API|STK|USSD","","937210633","ApplyVoucher"<endrec>
"API|STK|USSD","","937210648","Transfer"<endrec>
"API|STK|USSD","","937210649","Transfer"<endrec>
"API|STK|USSD","","937210666","VoucherRedeeming"<endrec>
"API|STK|USSD","","937210669","ApplyVoucher"<endrec>
"API|STK|USSD","","937210770","Transfer"<endrec>
"API|STK|USSD","","937210775","DirectTransfer"<endrec>
"API|STK|USSD","","937212548","Transfer"<endrec>
"API|STK|USSD","","937213541","DirectTransfer"<endrec>
"API|STK|USSD","","937213551","DirectTransfer"<endrec>
"API|STK|USSD","","937213626","Transfer"<endrec>
"API|STK|USSD","","937213632","Transfer"<endrec>
"API|STK|USSD","","937214548","Transfer"<endrec>
"API|STK|USSD","","937214564","Transfer"<endrec>
"API|STK|USSD","","937214567","ReverseRequest"<endrec>
"API|STK|USSD","","937214617","DirectTransfer"<endrec>
"API|STK|USSD","","937214620","Transfer"<endrec>
"API|STK|USSD","","937214637","ApplyVoucher"<endrec>
"API|STK|USSD","","937214643","VoucherRedeeming"<endrec>
"API|STK|USSD","","937214647","ReverseRequest"<endrec>
"API|STK|USSD","","937214678","VoucherRedeeming"<endrec>
"API|STK|USSD","","937215577","DirectTransfer"<endrec>
"API|STK|USSD","","937215623","Transfer"<endrec>
"API|STK|USSD","","937215670","DirectTransfer"<endrec>
"API|STK|USSD","","937216571","DirectTransfer"<endrec>
"API|STK|USSD","","937216604","Transfer"<endrec>
"API|STK|USSD","","937216605","Transfer"<endrec>
"API|STK|USSD","","937216664","ApplyVoucher"<endrec>
"API|STK|USSD","","937217573","ApplyVoucher"<endrec>
"API|STK|USSD","","937217574","DirectTransfer"<endrec>
"API|STK|USSD","","937217577","DirectTransfer"<endrec>
"API|STK|USSD","","937217581","Voucher Issuing To Others"<endrec>
"API|STK|USSD","","937217703","Transfer"<endrec>
"API|STK|USSD","","937217706","Transfer"<endrec>
"API|STK|USSD","","937217731","ApplyVoucher"<endrec>
"API|STK|USSD","","937217732","ApplyVoucher"<endrec>
"API|STK|USSD","","937217733","ApplyVoucher"<endrec>
"API|STK|USSD","","937217791","DirectTransfer"<endrec>
"API|STK|USSD","","937217800","DirectTransfer"<endrec>
"API|STK|USSD","","937217803","DirectTransfer"<endrec>
"API|STK|USSD","","937218634","VoucherRedeeming"<endrec>
"API|STK|USSD","","937218651","VoucherRedeeming"<endrec>
"API|STK|USSD","","937218655","VoucherRedeeming"<endrec>
"API|STK|USSD","","937218660","VoucherRedeeming"<endrec>
"API|STK|USSD","","937218834","VoucherRedeeming"<endrec>
"API|STK|USSD","","937218958","VoucherRedeeming"<endrec>
"API|STK|USSD","","937219080","Transfer"<endrec>
"API|STK|USSD","","937219117","ApplyVoucher"<endrec>
"API|STK|USSD","","937219118","ApplyVoucher"<endrec>
"API|STK|USSD","","937219145","DirectTransfer"<endrec>
"API|STK|USSD","","937219334","DirectTransfer"<endrec>
"API|STK|USSD","","937219344","VoucherRedeeming"<endrec>
"API|STK|USSD","","937219361","VoucherRedeeming"<endrec>
"API|STK|USSD","","937219376","Transfer"<endrec>
"API|STK|USSD","","937219409","ApplyVoucher"<endrec>
"API|STK|USSD","","937219424","ApplyVoucher"<endrec>
"API|STK|USSD","","937219425","ApplyVoucher"<endrec>
"API|STK|USSD","","937219436","VoucherRedeeming"<endrec>
"API|STK|USSD","","937219555","Transfer"<endrec>
"API|STK|USSD","","937220590","FSISavingsWithdrawWithConfirmMessage"<endrec>
"API|STK|USSD","","937220611","Transfer"<endrec>
"API|STK|USSD","","937220639","DirectTransfer"<endrec>
"API|STK|USSD","","937220652","DirectTransfer"<endrec>
"API|STK|USSD","","937220654","DirectTransfer"<endrec>
"API|STK|USSD","","937220655","DirectTransfer"<endrec>
"API|STK|USSD","","937220663","FSISavingsWithdrawWithConfirmMessage"<endrec>
"API|STK|USSD","","937220725","DirectTransfer"<endrec>
"API|STK|USSD","","937220758","Transfer"<endrec>
"API|STK|USSD","","937227550","DirectTransfer"<endrec>
"API|STK|USSD","","937227567","Transfer"<endrec>
"API|STK|USSD","","937227627","Transfer"<endrec>
"API|STK|USSD","","937227628","DirectTransfer"<endrec>
"API|STK|USSD","","937227629","DirectTransfer"<endrec>
"API|STK|USSD","","937227636","DirectTransfer"<endrec>
"API|STK|USSD","","937229679","ApplyVoucher"<endrec>
"API|STK|USSD","","937229681","DirectTransfer"<endrec>
"API|STK|USSD","","937230590","VoucherRedeeming"<endrec>
"API|STK|USSD","","937230592","VoucherRedeeming"<endrec>
"API|STK|USSD","","937230598","Transfer"<endrec>
"API|STK|USSD","","937230599","Transfer"<endrec>
"API|STK|USSD","","937230657","DirectTransfer"<endrec>
"API|STK|USSD","","937230659","DirectTransfer"<endrec>
"API|STK|USSD","","937230662","DirectTransfer"<endrec>
"API|STK|USSD","","937230663","DirectTransfer"<endrec>
"API|STK|USSD","","937232548","DirectTransfer"<endrec>
"API|STK|USSD","","937232583","DirectTransfer"<endrec>
"API|STK|USSD","","937235577","DirectTransfer"<endrec>
"API|STK|USSD","","937235578","DirectTransfer"<endrec>
"API|STK|USSD","","937235579","DirectTransfer"<endrec>
"API|STK|USSD","","937235584","DirectTransfer"<endrec>
"API|STK|USSD","","937235605","DirectTransfer"<endrec>
"API|STK|USSD","","937235606","DirectTransfer"<endrec>
"API|STK|USSD","","937235607","DirectTransfer"<endrec>
"API|STK|USSD","","937235635","Transfer"<endrec>
"API|STK|USSD","","937235636","Transfer"<endrec>
"API|STK|USSD","","937235637","DirectTransfer"<endrec>
"API|STK|USSD","","937235638","DirectTransfer"<endrec>
"API|STK|USSD","","937235639","DirectTransfer"<endrec>
"API|STK|USSD","","937235640","Transfer"<endrec>
"API|STK|USSD","","937235643","Transfer"<endrec>
"API|STK|USSD","","937235646","Two Part Payment Confirm"<endrec>
"API|STK|USSD","","937235648","Transfer"<endrec>
"API|STK|USSD","","937235653","ApplyVoucher"<endrec>
"API|STK|USSD","","937240662","DirectTransfer"<endrec>
"API|STK|USSD","","937243678","Linked Financial Card Voucher Redeeming"<endrec>
