ENTITY_NAME,LANGUAGE,NAME,VARIABLE_NAME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"Reversals/Admin Team","en_KE","Reversals/Admin Team","ROLE_NAME"<endrec>
"Reversals/Admin Team","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Reversals/Admin Team","sw_KE","","ROLE_NAME"<endrec>
"Reversals/Admin Team Team Leader","en","Reversals/Admin Team Team Leader","ROLE_DESCRIPTION"<endrec>
"Reversals/Admin Team Team Leader","en","Reversals/Admin Team Team Leader","ROLE_NAME"<endrec>
"Reversals/Admin Team Team Leader","en_KE","Reversals/Admin Team Team Leader","ROLE_DESCRIPTION"<endrec>
"Reversals/Admin Team Team Leader","en_KE","Reversals/Admin Team Team Leader","ROLE_NAME"<endrec>
"Reversals/Admin Team Team Leader","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Reversals/Admin Team Team Leader","sw_KE","","ROLE_NAME"<endrec>
"Reverse Liable Commission - Unregistered Upgrade","en_KE","Reverse Liable Commission - Unregistered Upgrade","REASON_TYPE_NAME"<endrec>
"RuleProfile003","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile003","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile003","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile020","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile020","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile020","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile021","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile021","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile021","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile026","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile026","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile026","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile029","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile029","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile029","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile052","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile052","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile052","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile053","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile053","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile053","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile059","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile059","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile059","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile065","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile065","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile065","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile079","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile079","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile079","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile081","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile081","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile081","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile088","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile088","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile088","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile117","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile117","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile117","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile131","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile131","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile131","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile1374","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile1374","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile1374","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile144","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile144","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile144","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile148","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile148","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile148","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile164","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile164","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile164","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile167","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile167","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile167","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile174","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile174","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile174","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile181","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile181","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile181","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile184","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile184","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile184","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile1996","en","Default Float Account Rule Profile 1996","RULE_PROFILE_NAME"<endrec>
"RuleProfile1996","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile1996","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile207","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile207","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile207","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile214","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile214","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile214","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile224","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile224","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile224","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile227","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile227","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile227","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2273","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2273","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2273","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile229","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile229","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile229","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile243","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile243","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile243","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile251","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile251","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile251","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2576","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2576","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2576","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2621","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2621","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2621","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile264","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile264","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile264","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2672","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2672","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile2672","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile273","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile273","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile273","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile310","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile310","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile310","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile315","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile315","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile315","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3165","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3165","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3165","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile318","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile318","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile318","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile322","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile322","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile322","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile325","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile325","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile325","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile334","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile334","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile334","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile343","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile343","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile343","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile360","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile360","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile360","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile364","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile364","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile364","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3663","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3663","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3663","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile370","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile370","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile370","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile374","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile374","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile374","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile381","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile381","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile381","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3888","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3888","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile3888","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile389","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile389","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile389","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile392","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile392","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile392","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile395","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile395","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile395","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile406","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile406","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile406","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile409","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile409","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile409","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile411","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile411","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile411","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile412","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile412","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile412","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile433","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile433","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile433","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4424","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4424","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4424","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile443","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile443","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile443","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile444","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile444","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile444","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile448","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile448","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile448","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile454","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile454","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile454","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4642","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4642","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4642","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile466","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile466","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile466","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile469","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile469","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile469","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4712","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4712","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile4712","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile474","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile474","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile474","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile476","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile476","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile476","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile479","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile479","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile479","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile486","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile486","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile486","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile487","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile487","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile487","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile493","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile493","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile493","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile495","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile495","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile495","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile499","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile499","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile499","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile516","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile516","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile516","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile517","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile517","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile517","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile525","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile525","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile525","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile535","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile535","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile535","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile536","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile536","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile536","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile537","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile537","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile537","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile562","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile562","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile562","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile570","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile570","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile570","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile577","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile577","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile577","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile579","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile579","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile579","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile584","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile584","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile584","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile595","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile595","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile595","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile597","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile597","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile597","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile598","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile598","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile598","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile611","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile611","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile611","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile613","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile613","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile613","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile614","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile614","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile614","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile618","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile618","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile618","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile625","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile625","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile625","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile628","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile628","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile628","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile63","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile63","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile63","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile635","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile635","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile635","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile640","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile640","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile640","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile646","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile646","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile646","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6499","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6499","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6499","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6533","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6533","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6533","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile657","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile657","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile657","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile658","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile658","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile658","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile661","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile661","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile661","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile662","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile662","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile662","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile663","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile663","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile663","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile672","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile672","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile672","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile681","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile681","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile681","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile685","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile685","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile685","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile689","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile689","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile689","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile691","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile691","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile691","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile696","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile696","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile696","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6989","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6989","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile6989","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile708","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile708","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile708","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile7247","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile7247","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile7247","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile725","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile725","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile725","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile73","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile73","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile73","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile7329","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile7329","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile7329","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile735","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile735","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile735","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile737","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile737","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile737","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile748","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile748","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile748","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile752","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile752","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile752","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile756","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile756","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile756","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile758","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile758","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile758","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile759","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile759","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile759","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile772","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile772","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile772","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile773","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile773","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile773","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile775","en","","RULE_PROFILE_NAME"<endrec>
"RuleProfile775","en_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile775","sw_KE","","RULE_PROFILE_NAME"<endrec>
"RuleProfile776","en","","RULE_PROFILE_NAME"<endrec>
