EXPRESSION_REC_ID,FUNC_ID,LEFT_RIGHT_FUNC,PARA_ID,PARA_INDEX,PARA_VALUE,PARA_VALUE_TYPE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"7150","40865","1","100103795","2","2","0"<endrec>
"7150","40865","1","100103796","3","Group_Balance_query","0"<endrec>
"7150","40865","1","100103797","4","0","0"<endrec>
"7152","40865","1","100103798","1","Transaction.Context","2"<endrec>
"7152","40865","1","100103799","2","0","0"<endrec>
"7152","40865","1","100103800","3","AAccumulator_Value_Roshi","0"<endrec>
"7152","40865","1","100103801","4","2","0"<endrec>
"7153","475","1","100103802","1","Initiator.PositionType","2"<endrec>
"7153","475","1","100103803","2","Initiator.Position","2"<endrec>
"7153","475","1","100103804","3","001001001","0"<endrec>
"7154","196","1","100103805","1","Credit.MSISDN","2"<endrec>
"7154","196","1","100103806","2","Debit.MSISDN","2"<endrec>
"7156","40865","1","100103807","1","Transaction.Context","2"<endrec>
"7156","40865","1","100103808","2","0","0"<endrec>
"7156","40865","1","100103809","3","AAccumulator_Value_Roshi","0"<endrec>
"7156","40865","1","100103810","4","2","0"<endrec>
"7157","475","1","100103811","1","Initiator.PositionType","2"<endrec>
"7157","475","1","100103812","2","Initiator.Position","2"<endrec>
"7157","475","1","100103813","3","001001001","0"<endrec>
"7158","196","1","100103814","1","Credit.MSISDN","2"<endrec>
"7158","196","1","100103815","2","Debit.MSISDN","2"<endrec>
"7160","40865","1","100103816","1","Transaction.Context","2"<endrec>
"7160","40865","1","100103817","2","0","0"<endrec>
"7160","40865","1","100103818","3","AAccumulator_Value_Roshi","0"<endrec>
"7160","40865","1","100103819","4","2","0"<endrec>
"7161","475","1","100103820","1","Initiator.PositionType","2"<endrec>
"7161","475","1","100103821","2","Initiator.Position","2"<endrec>
"7161","475","1","100103822","3","001001001","0"<endrec>
"7162","196","1","100103823","1","Credit.MSISDN","2"<endrec>
"7162","196","1","100103824","2","Debit.MSISDN","2"<endrec>
"7164","40865","1","100103825","1","Transaction.Context","2"<endrec>
"7164","40865","1","100103826","2","0","0"<endrec>
"7164","40865","1","100103827","3","AAccumulator_Value_Roshi","0"<endrec>
"7164","40865","1","100103828","4","2","0"<endrec>
"7165","475","1","100103829","1","Initiator.PositionType","2"<endrec>
"7165","475","1","100103830","2","Initiator.Position","2"<endrec>
"7165","475","1","100103831","3","001001001","0"<endrec>
"7166","196","1","100103832","1","Credit.MSISDN","2"<endrec>
"7166","196","1","100103833","2","Debit.MSISDN","2"<endrec>
"7167","40865","1","100103834","1","Action.Context","2"<endrec>
"7167","40865","1","100103835","2","4","0"<endrec>
"7167","40865","1","100103836","3","Group_Balance","0"<endrec>
"7167","40865","1","100103837","4","0","0"<endrec>
"7177","475","1","100103882","1","Initiator.PositionType","2"<endrec>
"7177","475","1","100103883","2","Initiator.Position","2"<endrec>
"7177","475","1","100103884","3","2000000000015036","0"<endrec>
"7179","40865","1","100103885","1","Transaction.Context","2"<endrec>
"7179","40865","1","100103886","2","2","0"<endrec>
"7179","40865","1","100103887","3","MaheshiDynamicSendMoneyValue","0"<endrec>
"7179","40865","1","100103888","4","0","0"<endrec>
"7180","475","1","100103889","1","Initiator.PositionType","2"<endrec>
"7180","475","1","100103890","2","Initiator.Position","2"<endrec>
"7180","475","1","100103891","3","2000000000015036","0"<endrec>
"7182","40865","1","100103892","1","Transaction.Context","2"<endrec>
"7182","40865","1","100103893","2","2","0"<endrec>
"7182","40865","1","100103894","3","MaheshiDynamicSendMoneyValue","0"<endrec>
"7182","40865","1","100103895","4","0","0"<endrec>
"7183","475","1","100103896","1","Initiator.PositionType","2"<endrec>
"7183","475","1","100103897","2","Initiator.Position","2"<endrec>
"7183","475","1","100103898","3","2000000000015036","0"<endrec>
"7185","40865","1","100103899","1","Transaction.Context","2"<endrec>
"7185","40865","1","100103900","2","2","0"<endrec>
"7185","40865","1","100103901","3","MaheshiDynamicSendMoneyValue","0"<endrec>
"7185","40865","1","100103902","4","0","0"<endrec>
"7186","40865","1","100103903","1","Action.Context","2"<endrec>
"7186","40865","1","100103904","2","4","0"<endrec>
"7186","40865","1","100103905","3","Group_Balance","0"<endrec>
"7186","40865","1","100103906","4","0","0"<endrec>
"7187","475","1","100103982","1","Initiator.PositionType","2"<endrec>
"7187","475","1","100103983","2","Initiator.Position","2"<endrec>
"7187","475","1","100103984","3","2000000000015036","0"<endrec>
"7189","40865","1","100103985","1","Transaction.Context","2"<endrec>
"7189","40865","1","100103986","2","2","0"<endrec>
"7189","40865","1","100103987","3","MaheshiDynamicSendMoneyValue","0"<endrec>
"7189","40865","1","100103988","4","0","0"<endrec>
"7190","40865","1","100103989","1","Transaction.Context","2"<endrec>
"7190","40865","1","100103990","2","2","0"<endrec>
"7190","40865","1","100103991","3","Accu_B2C_Volume28","0"<endrec>
"7190","40865","1","100103992","4","0","0"<endrec>
"7191","475","1","100103993","1","Initiator.PositionType","2"<endrec>
"7191","475","1","100103994","2","Initiator.Position","2"<endrec>
"7191","475","1","100103995","3","2000000000015036","0"<endrec>
"7192","200","1","100103996","1","Debit.ShortCode","2"<endrec>
"7192","200","1","100103997","2","Credit.ShortCode","2"<endrec>
"7193","40865","1","100103998","1","Transaction.Context","2"<endrec>
"7193","40865","1","100103999","2","2","0"<endrec>
"7193","40865","1","100104000","3","Accu_B2C_VolumeDinu","0"<endrec>
"7193","40865","1","100104001","4","0","0"<endrec>
"7195","40865","1","100104002","1","Transaction.Context","2"<endrec>
"7195","40865","1","100104003","2","2","0"<endrec>
"7195","40865","1","100104004","3","Accu_B2C_VolumeDinu","0"<endrec>
"7195","40865","1","100104005","4","0","0"<endrec>
"7196","40865","1","100104006","1","Transaction.Context","2"<endrec>
"7196","40865","1","100104007","2","2","0"<endrec>
"7196","40865","1","100104008","3","OrgBuyAirTimeForCustomer","0"<endrec>
"7196","40865","1","100104009","4","0","0"<endrec>
"7197","40865","1","100104010","1","Transaction.Context","2"<endrec>
"7197","40865","1","100104011","2","2","0"<endrec>
"7197","40865","1","100104012","3","OrgBuyAirTimeForCustomer","0"<endrec>
"7197","40865","1","100104013","4","0","0"<endrec>
"7207","40865","1","100104082","1","Transaction.Context","2"<endrec>
"7207","40865","1","100104083","2","2","0"<endrec>
"7207","40865","1","100104084","3","Accu_B2C_VolumeDinu","0"<endrec>
"7207","40865","1","100104085","4","0","0"<endrec>
"7208","475","1","100104086","1","Initiator.PositionType","2"<endrec>
"7208","475","1","100104087","2","Initiator.Position","2"<endrec>
"7208","475","1","100104088","3","2000000000015036","0"<endrec>
"7209","200","1","100104089","1","Debit.ShortCode","2"<endrec>
"7209","200","1","100104090","2","Credit.ShortCode","2"<endrec>
"7217","40865","1","100104182","1","Transaction.Context","2"<endrec>
"7217","40865","1","100104183","2","2","0"<endrec>
"7217","40865","1","100104184","3","Accu_B2C_Volume28","0"<endrec>
"7217","40865","1","100104185","4","0","0"<endrec>
"7218","475","1","100104186","1","Initiator.PositionType","2"<endrec>
"7218","475","1","100104187","2","Initiator.Position","2"<endrec>
"7218","475","1","100104188","3","2000000000015036","0"<endrec>
"7219","40865","1","100104189","1","Transaction.Context","2"<endrec>
"7219","40865","1","100104190","2","2","0"<endrec>
"7219","40865","1","100104191","3","AAAOrg","0"<endrec>
"7219","40865","1","100104192","4","0","0"<endrec>
"7220","40865","1","100104193","1","Transaction.Context","2"<endrec>
"7220","40865","1","100104194","2","2","0"<endrec>
"7220","40865","1","100104195","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7220","40865","1","100104196","4","0","0"<endrec>
"7221","40865","1","100104197","1","Transaction.Context","2"<endrec>
"7221","40865","1","100104198","2","2","0"<endrec>
"7221","40865","1","100104199","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7221","40865","1","100104200","4","0","0"<endrec>
"7222","40865","1","100104201","1","Transaction.Context","2"<endrec>
"7222","40865","1","100104202","2","2","0"<endrec>
"7222","40865","1","100104203","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7222","40865","1","100104204","4","0","0"<endrec>
"7223","475","1","100104205","1","Initiator.PositionType","2"<endrec>
"7223","475","1","100104206","2","Initiator.Position","2"<endrec>
"7223","475","1","100104207","3","2000000000015036","0"<endrec>
"7225","40865","1","100104208","1","Transaction.Context","2"<endrec>
"7225","40865","1","100104209","2","2","0"<endrec>
"7225","40865","1","100104210","3","MaheshiDynamicSendMoneyValue","0"<endrec>
"7225","40865","1","100104211","4","0","0"<endrec>
"7226","40865","1","100104212","1","Action.Context","2"<endrec>
"7226","40865","1","100104213","2","2","0"<endrec>
"7226","40865","1","100104214","3","Group_Balance_query","0"<endrec>
"7226","40865","1","100104215","4","0","0"<endrec>
"7227","41135","1","100104282","1","Debit.ActiveDate","2"<endrec>
"7227","41135","1","100104283","2","Transaction.InitiatedTime","2"<endrec>
"7228","41135","1","100104284","1","Debit.ActiveDate","2"<endrec>
"7228","41135","1","100104285","2","Transaction.InitiatedTime","2"<endrec>
"7237","475","1","100104382","1","Initiator.PositionType","2"<endrec>
"7237","475","1","100104383","2","Initiator.Position","2"<endrec>
"7237","475","1","100104384","3","2000000000015036","0"<endrec>
"7240","40865","1","100104388","1","Transaction.Context","2"<endrec>
"7240","40865","1","100104389","2","2","0"<endrec>
"7240","40865","1","100104390","3","MaheshiDynamicSendMoneyValue","0"<endrec>
"7240","40865","1","100104391","4","0","0"<endrec>
"7241","40865","1","100104392","1","Transaction.Context","2"<endrec>
"7241","40865","1","100104393","2","2","0"<endrec>
"7241","40865","1","100104394","3","Accu_B2C_Volume28","0"<endrec>
"7241","40865","1","100104395","4","0","0"<endrec>
"7242","475","1","100104396","1","Initiator.PositionType","2"<endrec>
"7242","475","1","100104397","2","Initiator.Position","2"<endrec>
"7242","475","1","100104398","3","2000000000015036","0"<endrec>
"7243","40865","1","100104399","1","Transaction.Context","2"<endrec>
"7243","40865","1","100104400","2","2","0"<endrec>
"7243","40865","1","100104401","3","AAAOrg","0"<endrec>
"7243","40865","1","100104402","4","0","0"<endrec>
"7244","40865","1","100104403","1","Transaction.Context","2"<endrec>
"7244","40865","1","100104404","2","2","0"<endrec>
"7244","40865","1","100104405","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7244","40865","1","100104406","4","0","0"<endrec>
"7245","40865","1","100104407","1","Action.Context","2"<endrec>
"7245","40865","1","100104408","2","4","0"<endrec>
"7245","40865","1","100104409","3","Group_Add_Member","0"<endrec>
"7245","40865","1","100104410","4","0","0"<endrec>
"7246","40865","1","100104411","1","Transaction.Context","2"<endrec>
"7246","40865","1","100104412","2","2","0"<endrec>
"7246","40865","1","100104413","3","AA7260","0"<endrec>
"7246","40865","1","100104414","4","0","0"<endrec>
"7248","40865","1","100104415","1","Transaction.Context","2"<endrec>
"7248","40865","1","100104416","2","2","0"<endrec>
"7248","40865","1","100104417","3","BuyAirTimeCount","0"<endrec>
"7248","40865","1","100104418","4","0","0"<endrec>
"7251","196","1","100104419","1","Credit.MSISDN","2"<endrec>
"7251","196","1","100104420","2","Debit.MSISDN","2"<endrec>
"7253","40865","1","100104421","1","Transaction.Context","2"<endrec>
"7253","40865","1","100104422","2","2","0"<endrec>
"7253","40865","1","100104423","3","Accu_B2C_Volume28","0"<endrec>
"7253","40865","1","100104424","4","0","0"<endrec>
"7254","475","1","100104425","1","Initiator.PositionType","2"<endrec>
"7254","475","1","100104426","2","Initiator.Position","2"<endrec>
"7254","475","1","100104427","3","2000000000015036","0"<endrec>
"7255","40865","1","100104428","1","Transaction.Context","2"<endrec>
"7255","40865","1","100104429","2","2","0"<endrec>
"7255","40865","1","100104430","3","AAAOrg","0"<endrec>
"7255","40865","1","100104431","4","0","0"<endrec>
"7256","40865","1","100104432","1","Transaction.Context","2"<endrec>
"7256","40865","1","100104433","2","2","0"<endrec>
"7256","40865","1","100104434","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7256","40865","1","100104435","4","0","0"<endrec>
"7257","40865","1","100104436","1","Transaction.Context","2"<endrec>
"7257","40865","1","100104437","2","2","0"<endrec>
"7257","40865","1","100104438","3","Accu_B2C_Volume28","0"<endrec>
"7257","40865","1","100104439","4","0","0"<endrec>
"7258","475","1","100104440","1","Initiator.PositionType","2"<endrec>
"7258","475","1","100104441","2","Initiator.Position","2"<endrec>
"7258","475","1","100104442","3","2000000000015036","0"<endrec>
"7259","40865","1","100104443","1","Transaction.Context","2"<endrec>
"7259","40865","1","100104444","2","2","0"<endrec>
"7259","40865","1","100104445","3","AAAOrg","0"<endrec>
"7259","40865","1","100104446","4","0","0"<endrec>
"7260","40865","1","100104447","1","Transaction.Context","2"<endrec>
"7260","40865","1","100104448","2","2","0"<endrec>
"7260","40865","1","100104449","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7260","40865","1","100104450","4","0","0"<endrec>
"7261","40865","1","100104451","1","Transaction.Context","2"<endrec>
"7261","40865","1","100104452","2","2","0"<endrec>
"7261","40865","1","100104453","3","Accu_B2C_Volume28","0"<endrec>
"7261","40865","1","100104454","4","0","0"<endrec>
"7262","475","1","100104455","1","Initiator.PositionType","2"<endrec>
"7262","475","1","100104456","2","Initiator.Position","2"<endrec>
"7262","475","1","100104457","3","2000000000015036","0"<endrec>
"7263","40865","1","100104458","1","Transaction.Context","2"<endrec>
"7263","40865","1","100104459","2","2","0"<endrec>
"7263","40865","1","100104460","3","AAAOrg","0"<endrec>
"7263","40865","1","100104461","4","0","0"<endrec>
"7264","40865","1","100104462","1","Transaction.Context","2"<endrec>
"7264","40865","1","100104463","2","2","0"<endrec>
"7264","40865","1","100104464","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7264","40865","1","100104465","4","0","0"<endrec>
"7265","40865","1","100104466","1","Transaction.Context","2"<endrec>
"7265","40865","1","100104467","2","2","0"<endrec>
"7265","40865","1","100104468","3","Accu_B2C_Volume28","0"<endrec>
"7265","40865","1","100104469","4","0","0"<endrec>
"7266","475","1","100104470","1","Initiator.PositionType","2"<endrec>
"7266","475","1","100104471","2","Initiator.Position","2"<endrec>
"7266","475","1","100104472","3","2000000000015036","0"<endrec>
"7267","40865","1","100104473","1","Transaction.Context","2"<endrec>
"7267","40865","1","100104474","2","2","0"<endrec>
"7267","40865","1","100104475","3","AAAOrg","0"<endrec>
"7267","40865","1","100104476","4","0","0"<endrec>
"7268","40865","1","100104477","1","Transaction.Context","2"<endrec>
"7268","40865","1","100104478","2","2","0"<endrec>
"7268","40865","1","100104479","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7268","40865","1","100104480","4","0","0"<endrec>
"7278","40865","1","100104482","1","Transaction.Context","2"<endrec>
"7278","40865","1","100104483","2","2","0"<endrec>
"7278","40865","1","100104484","3","Accu_B2C_Volume28","0"<endrec>
"7278","40865","1","100104485","4","0","0"<endrec>
"7279","475","1","100104486","1","Initiator.PositionType","2"<endrec>
"7279","475","1","100104487","2","Initiator.Position","2"<endrec>
"7279","475","1","100104488","3","2000000000015036","0"<endrec>
"7280","40865","1","100104489","1","Transaction.Context","2"<endrec>
"7280","40865","1","100104490","2","2","0"<endrec>
"7280","40865","1","100104491","3","AAAOrg","0"<endrec>
"7280","40865","1","100104492","4","0","0"<endrec>
"7281","40865","1","100104493","1","Transaction.Context","2"<endrec>
"7281","40865","1","100104494","2","2","0"<endrec>
"7281","40865","1","100104495","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7281","40865","1","100104496","4","0","0"<endrec>
"7287","40865","1","100104582","1","Transaction.Context","2"<endrec>
"7287","40865","1","100104583","2","2","0"<endrec>
"7287","40865","1","100104584","3","Accu_B2C_Volume28","0"<endrec>
"7287","40865","1","100104585","4","0","0"<endrec>
"7288","475","1","100104586","1","Initiator.PositionType","2"<endrec>
"7288","475","1","100104587","2","Initiator.Position","2"<endrec>
"7288","475","1","100104588","3","2000000000015036","0"<endrec>
"7289","40865","1","100104589","1","Transaction.Context","2"<endrec>
"7289","40865","1","100104590","2","2","0"<endrec>
"7289","40865","1","100104591","3","AAAOrg","0"<endrec>
"7289","40865","1","100104592","4","0","0"<endrec>
"7290","40865","1","100104593","1","Transaction.Context","2"<endrec>
"7290","40865","1","100104594","2","2","0"<endrec>
"7290","40865","1","100104595","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7290","40865","1","100104596","4","0","0"<endrec>
"7291","40865","1","100104597","1","Transaction.Context","2"<endrec>
"7291","40865","1","100104598","2","2","0"<endrec>
"7291","40865","1","100104599","3","Accu_B2C_Volume28","0"<endrec>
"7291","40865","1","100104600","4","0","0"<endrec>
"7292","475","1","100104601","1","Initiator.PositionType","2"<endrec>
"7292","475","1","100104602","2","Initiator.Position","2"<endrec>
"7292","475","1","100104603","3","2000000000015036","0"<endrec>
"7293","40865","1","100104604","1","Transaction.Context","2"<endrec>
"7293","40865","1","100104605","2","2","0"<endrec>
"7293","40865","1","100104606","3","AAAOrg","0"<endrec>
"7293","40865","1","100104607","4","0","0"<endrec>
"7294","40865","1","100104608","1","Transaction.Context","2"<endrec>
"7294","40865","1","100104609","2","2","0"<endrec>
"7294","40865","1","100104610","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7294","40865","1","100104611","4","0","0"<endrec>
"7295","40865","1","100104612","1","Transaction.Context","2"<endrec>
"7295","40865","1","100104613","2","2","0"<endrec>
"7295","40865","1","100104614","3","Accu_B2C_Volume28","0"<endrec>
"7295","40865","1","100104615","4","0","0"<endrec>
"7296","475","1","100104616","1","Initiator.PositionType","2"<endrec>
"7296","475","1","100104617","2","Initiator.Position","2"<endrec>
"7296","475","1","100104618","3","2000000000015036","0"<endrec>
"7297","40865","1","100104619","1","Transaction.Context","2"<endrec>
"7297","40865","1","100104620","2","2","0"<endrec>
"7297","40865","1","100104621","3","AAAOrg","0"<endrec>
"7297","40865","1","100104622","4","0","0"<endrec>
"7298","40865","1","100104623","1","Transaction.Context","2"<endrec>
"7298","40865","1","100104624","2","2","0"<endrec>
"7298","40865","1","100104625","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7298","40865","1","100104626","4","0","0"<endrec>
"7299","40865","1","100104627","1","Transaction.Context","2"<endrec>
"7299","40865","1","100104628","2","2","0"<endrec>
"7299","40865","1","100104629","3","AA7260","0"<endrec>
"7299","40865","1","100104630","4","0","0"<endrec>
"7301","40865","1","100104631","1","Transaction.Context","2"<endrec>
"7301","40865","1","100104632","2","2","0"<endrec>
"7301","40865","1","100104633","3","AAccumulator_Count_Roshi","0"<endrec>
"7301","40865","1","100104634","4","0","0"<endrec>
"7302","40865","1","100104635","1","Transaction.Context","2"<endrec>
"7302","40865","1","100104636","2","2","0"<endrec>
"7302","40865","1","100104637","3","Accu_B2C_Volume28","0"<endrec>
"7302","40865","1","100104638","4","0","0"<endrec>
"7303","475","1","100104639","1","Initiator.PositionType","2"<endrec>
"7303","475","1","100104640","2","Initiator.Position","2"<endrec>
"7303","475","1","100104641","3","2000000000015036","0"<endrec>
"7304","40865","1","100104642","1","Transaction.Context","2"<endrec>
"7304","40865","1","100104643","2","2","0"<endrec>
"7304","40865","1","100104644","3","AAAOrg","0"<endrec>
"7304","40865","1","100104645","4","0","0"<endrec>
"7305","40865","1","100104646","1","Transaction.Context","2"<endrec>
"7305","40865","1","100104647","2","2","0"<endrec>
"7305","40865","1","100104648","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7305","40865","1","100104649","4","0","0"<endrec>
"7307","40865","1","100104682","1","Transaction.Context","2"<endrec>
"7307","40865","1","100104683","2","2","0"<endrec>
"7307","40865","1","100104684","3","BuyAirTimeCount","0"<endrec>
"7307","40865","1","100104685","4","0","0"<endrec>
"7310","196","1","100104686","1","Credit.MSISDN","2"<endrec>
"7310","196","1","100104687","2","Debit.MSISDN","2"<endrec>
"7311","40865","1","100104688","1","Transaction.Context","2"<endrec>
"7311","40865","1","100104689","2","2","0"<endrec>
"7311","40865","1","100104690","3","BuyAirTimeCount","0"<endrec>
"7311","40865","1","100104691","4","0","0"<endrec>
"7314","196","1","100104692","1","Credit.MSISDN","2"<endrec>
"7314","196","1","100104693","2","Debit.MSISDN","2"<endrec>
"7317","40865","1","100104782","1","Transaction.Context","2"<endrec>
"7317","40865","1","100104783","2","2","0"<endrec>
"7317","40865","1","100104784","3","BuyAirTimeCount","0"<endrec>
"7317","40865","1","100104785","4","0","0"<endrec>
"7320","196","1","100104786","1","Credit.MSISDN","2"<endrec>
"7320","196","1","100104787","2","Debit.MSISDN","2"<endrec>
"7327","40865","1","100104882","1","Transaction.Context","2"<endrec>
"7327","40865","1","100104883","2","2","0"<endrec>
"7327","40865","1","100104884","3","Accu_B2C_Volume28","0"<endrec>
"7327","40865","1","100104885","4","0","0"<endrec>
"7328","475","1","100104886","1","Initiator.PositionType","2"<endrec>
"7328","475","1","100104887","2","Initiator.Position","2"<endrec>
"7328","475","1","100104888","3","2000000000015036","0"<endrec>
"7329","40865","1","100104889","1","Transaction.Context","2"<endrec>
"7329","40865","1","100104890","2","2","0"<endrec>
"7329","40865","1","100104891","3","AAAOrg","0"<endrec>
"7329","40865","1","100104892","4","0","0"<endrec>
"7330","40865","1","100104893","1","Transaction.Context","2"<endrec>
"7330","40865","1","100104894","2","2","0"<endrec>
"7330","40865","1","100104895","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7330","40865","1","100104896","4","0","0"<endrec>
"7331","40865","1","100104897","1","Transaction.Context","2"<endrec>
"7331","40865","1","100104898","2","2","0"<endrec>
"7331","40865","1","100104899","3","Accu_B2C_VolumeDinu","0"<endrec>
"7331","40865","1","100104900","4","0","0"<endrec>
"7332","475","1","100104901","1","Initiator.PositionType","2"<endrec>
"7332","475","1","100104902","2","Initiator.Position","2"<endrec>
"7332","475","1","100104903","3","2000000000015036","0"<endrec>
"7333","200","1","100104904","1","Debit.ShortCode","2"<endrec>
"7333","200","1","100104905","2","Credit.ShortCode","2"<endrec>
"7334","40865","1","100104906","1","Transaction.Context","2"<endrec>
"7334","40865","1","100104907","2","2","0"<endrec>
"7334","40865","1","100104908","3","BuyAirTimeCount","0"<endrec>
"7334","40865","1","100104909","4","0","0"<endrec>
"7337","196","1","100104910","1","Credit.MSISDN","2"<endrec>
"7337","196","1","100104911","2","Debit.MSISDN","2"<endrec>
"7338","40865","1","100104912","1","Transaction.Context","2"<endrec>
"7338","40865","1","100104913","2","2","0"<endrec>
"7338","40865","1","100104914","3","BuyAirTimeCount","0"<endrec>
"7338","40865","1","100104915","4","0","0"<endrec>
"7341","196","1","100104916","1","Credit.MSISDN","2"<endrec>
"7341","196","1","100104917","2","Debit.MSISDN","2"<endrec>
"7459","40865","1","100106182","1","Transaction.Context","2"<endrec>
"7459","40865","1","100106183","2","2","0"<endrec>
"7459","40865","1","100106184","3","MaheshiDynamicSendMoneyValue","0"<endrec>
"7459","40865","1","100106185","4","0","0"<endrec>
"7464","40865","1","100106186","1","Transaction.Context","2"<endrec>
"7464","40865","1","100106187","2","2","0"<endrec>
"7464","40865","1","100106188","3","AAcccumulator_Value_Roshi","0"<endrec>
"7464","40865","1","100106189","4","0","0"<endrec>
"7466","40865","1","100106190","1","Transaction.Context","2"<endrec>
"7466","40865","1","100106191","2","2","0"<endrec>
"7466","40865","1","100106192","3","AAcccumulator_Value_Roshi","0"<endrec>
"7466","40865","1","100106193","4","0","0"<endrec>
"7468","40865","1","100106194","1","Transaction.Context","2"<endrec>
"7468","40865","1","100106195","2","2","0"<endrec>
"7468","40865","1","100106196","3","AAccumulator_Value_Roshi","0"<endrec>
"7468","40865","1","100106197","4","0","0"<endrec>
"7637","40865","1","100107882","1","Transaction.Context","2"<endrec>
"7637","40865","1","100107883","2","2","0"<endrec>
"7637","40865","1","100107884","3","AccumulatorSendMoney01","0"<endrec>
"7637","40865","1","100107885","4","0","0"<endrec>
"7639","40865","1","100107886","1","Transaction.Context","2"<endrec>
"7639","40865","1","100107887","2","0","0"<endrec>
"7639","40865","1","100107888","3","AAccumulator_Value_Roshi","0"<endrec>
"7639","40865","1","100107889","4","2","0"<endrec>
"7640","475","1","100107890","1","Initiator.PositionType","2"<endrec>
"7640","475","1","100107891","2","Initiator.Position","2"<endrec>
"7640","475","1","100107892","3","001001001","0"<endrec>
"7642","40865","1","100107893","1","Transaction.Context","2"<endrec>
"7642","40865","1","100107894","2","2","0"<endrec>
"7642","40865","1","100107895","3","AccumulatorSendMoney01","0"<endrec>
"7642","40865","1","100107896","4","0","0"<endrec>
"7643","40865","1","100107897","1","Transaction.Context","2"<endrec>
"7643","40865","1","100107898","2","2","0"<endrec>
"7643","40865","1","100107899","3","B2C_OrgCritical","0"<endrec>
"7643","40865","1","100107900","4","0","0"<endrec>
"7644","475","1","100107901","1","Initiator.PositionType","2"<endrec>
"7644","475","1","100107902","2","Initiator.Position","2"<endrec>
"7644","475","1","100107903","3","2000000000015036","0"<endrec>
"7645","40865","1","100107904","1","Transaction.Context","2"<endrec>
"7645","40865","1","100107905","2","2","0"<endrec>
"7645","40865","1","100107906","3","AAAOrg","0"<endrec>
"7645","40865","1","100107907","4","0","0"<endrec>
"7646","40865","1","100107908","1","Transaction.Context","2"<endrec>
"7646","40865","1","100107909","2","2","0"<endrec>
"7646","40865","1","100107910","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7646","40865","1","100107911","4","0","0"<endrec>
"7667","40865","1","100107912","1","Transaction.Context","2"<endrec>
"7667","40865","1","100107913","2","2","0"<endrec>
"7667","40865","1","100107914","3","B2C_OrgCritical","0"<endrec>
"7667","40865","1","100107915","4","0","0"<endrec>
"7668","475","1","100107916","1","Initiator.PositionType","2"<endrec>
"7668","475","1","100107917","2","Initiator.Position","2"<endrec>
"7668","475","1","100107918","3","2000000000015036","0"<endrec>
"7669","40865","1","100107919","1","Transaction.Context","2"<endrec>
"7669","40865","1","100107920","2","2","0"<endrec>
"7669","40865","1","100107921","3","AAAOrg","0"<endrec>
"7669","40865","1","100107922","4","0","0"<endrec>
"7670","40865","1","100107923","1","Transaction.Context","2"<endrec>
"7670","40865","1","100107924","2","2","0"<endrec>
"7670","40865","1","100107925","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7670","40865","1","100107926","4","0","0"<endrec>
"7671","40865","1","100107927","1","Transaction.Context","2"<endrec>
"7671","40865","1","100107928","2","2","0"<endrec>
"7671","40865","1","100107929","3","B2C_OrgCritical","0"<endrec>
"7671","40865","1","100107930","4","0","0"<endrec>
"7672","475","1","100107931","1","Initiator.PositionType","2"<endrec>
"7672","475","1","100107932","2","Initiator.Position","2"<endrec>
"7672","475","1","100107933","3","2000000000015036","0"<endrec>
"7673","40865","1","100107934","1","Transaction.Context","2"<endrec>
"7673","40865","1","100107935","2","2","0"<endrec>
"7673","40865","1","100107936","3","AAAOrg","0"<endrec>
"7673","40865","1","100107937","4","0","0"<endrec>
"7674","40865","1","100107938","1","Transaction.Context","2"<endrec>
"7674","40865","1","100107939","2","2","0"<endrec>
"7674","40865","1","100107940","3","OrgBuyAirTimeForCustomerVolume","0"<endrec>
"7674","40865","1","100107941","4","0","0"<endrec>
"7677","40865","1","100107942","1","Transaction.Context","2"<endrec>
"7677","40865","1","100107943","2","0","0"<endrec>
"7677","40865","1","100107944","3","AAccumulator_Value_Roshi","0"<endrec>
"7677","40865","1","100107945","4","2","0"<endrec>
"7678","475","1","100107946","1","Initiator.PositionType","2"<endrec>
"7678","475","1","100107947","2","Initiator.Position","2"<endrec>
"7678","475","1","100107948","3","001001001","0"<endrec>
"7680","40865","1","100107949","1","Transaction.Context","2"<endrec>
"7680","40865","1","100107950","2","2","0"<endrec>
"7680","40865","1","100107951","3","AccumulatorSendMoney01","0"<endrec>
